cliente_id,idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,churn
CLI_020507,54,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,27,5,0,1,12,59,TV,Filmes,"1,5",,"3,0",0
CLI_020508,60,Masculino,Sul,Mensal,Débito,Básico,24.9,7,24,0,1,22,82,Desktop,Infantil,,,,0
CLI_020509,33,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,14,42,1,1,0,22,TV,Infantil,,,"3,0",1
CLI_020510,18,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,13,10,0,0,65,63,mobile,Filmes,,,"4,0",0
CLI_020511,48,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,12,45,0,0,0,41,TV,Novelas,"2,0",,"4,5",1
CLI_020512,34,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,16,22,0,1,7,98,tv,Séries,"3,5",,"3,0",0
CLI_020513,50,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,5,54,0,0,0,5,Desktop,Filmes,,,"3,0",1
CLI_020514,41,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,3,39,0,2,0,183,Tablet,Esportes,"3,5",,"1,5",0
CLI_020515,26,Não Informar,Sul,Mensal,Crédito Recorrente,Básico,24.9,15,30,0,2,1,9,Tablet,Séries,,"1,5","2,0",1
CLI_020516,38,Feminino,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,48,33,0,0,0,126,Tablet,Filmes,"4,0",,,0
CLI_020517,55,,Sul,Mensal,Débito,Padrão,38.0,8,21,0,2,10,55,Desktop,Séries,"4,0",,"3,0",0
CLI_020518,36,Masculino,Sudeste,Mensal,Débito,Básico,24.9,11,30,0,4,2,27,Desktop,Séries,,"2,5","4,5",1
CLI_020519,24,Não Informar,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,22,22,1,2,5,32,tv,Filmes,,,,0
CLI_020520,18,,Sul,Anual,Crédito Recorrente,Padrão,32.0,23,3,0,0,75,20,TV,Infantil,,,"1,0",0
CLI_020521,27,Feminino,Sul,Mensal,Débito,Padrão,38.0,16,16,1,0,39,17,Tablet,Séries,"3,5","3,5",,0
CLI_020522,32,Feminino,Sul,Mensal,Pix,Básico,24.9,20,29,1,4,2,38,Desktop,Filmes,"2,0",,"1,0",1
CLI_020523,48,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,2,6,0,1,79,103,tv,Infantil,"5,0","5,0","5,0",0
CLI_020524,23,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,1,0,0,21,110,tv,Esportes,,"3,5","2,0",0
CLI_020525,58,Feminino,Norte,Mensal,Débito Automático,Básico,24.9,4,15,0,2,98,90,tv,Esportes,,"3,0",,0
CLI_020526,20,Masculino,Sul,Mensal,Débito,Básico,24.9,4,2,0,0,17,47,Desktop,Infantil,"3,5",,,0
CLI_020527,68,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,37,19,0,1,21,49,Tablet,Esportes,"2,5",,"1,0",0
CLI_020528,60,Feminino,Sudeste,Mensal,Boleto,Básico,24.9,0,0,0,1,36,34,Tablet,Filmes,,"4,0","1,5",0
CLI_020529,39,Feminino,Sul,Mensal,Crédito Recorrente,Premium,49.9,1,13,0,2,40,75,tv,Esportes,,,"5,0",0
CLI_020530,18,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,5,34,0,1,0,26,TV,Filmes,"3,0",,,1
CLI_020531,37,Feminino,Sudeste,Mensal,Boleto,Padrão,38.0,31,16,0,1,75,131,Mobile,Esportes,"4,0",,"1,0",0
CLI_020532,32,Feminino,Sul,Mensal,Débito,Básico,24.9,1,14,0,0,3,41,mobile,Documentários,,,"2,5",1
CLI_020533,21,Masculino,Norte,Mensal,Pix,Premium,49.9,5,52,0,4,0,104,tv,Documentários,,,"4,5",0
CLI_020534,41,,Sul,Mensal,Crédito Recorrente,Básico,24.9,14,18,0,2,45,100,Tablet,Esportes,,,"3,5",0
CLI_020535,27,Feminino,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,6,25,1,2,14,40,mobile,Séries,"4,0","5,0",,0
CLI_020536,28,Feminino,Sudeste,Mensal,Débito,Básico,24.9,14,3,0,2,8,21,TV,Filmes,"2,0",,"4,0",1
CLI_020537,35,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,10,6,0,0,6,122,TV,Esportes,,,"5,0",0
CLI_020538,30,Não Informar,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,22,18,0,1,97,61,Desktop,Filmes,"4,0","5,0","4,5",0
CLI_020539,65,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,1,0,2,73,66,TV,Infantil,,,"1,0",0
CLI_020540,31,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,22,34,0,2,0,121,Tablet,Esportes,,,"3,0",0
CLI_020541,43,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,48,39,0,0,0,75,Mobile,Séries,"4,5",,"5,0",0
CLI_020542,39,Feminino,Sul,Mensal,Débito,Premium,49.9,3,10,0,0,54,48,mobile,Novelas,"5,0","3,5","2,5",0
CLI_020543,42,Masculino,Sul,Mensal,Crédito Recorrente,Básico,24.9,13,53,0,6,0,19,Mobile,Infantil,,,"4,0",1
CLI_020544,43,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,9,25,1,0,14,71,TV,Esportes,"4,5","3,0",,0
CLI_020545,49,Não Informar,Sudeste,Mensal,Débito Automático,Padrão,38.0,40,35,0,3,0,23,TV,Filmes,,,"1,0",1
CLI_020546,41,Masculino,Sudeste,Mensal,Débito,Básico,24.9,4,40,0,0,0,147,Mobile,Séries,,,"2,0",0
CLI_020547,40,Feminino,Norte,Mensal,Cartão de Crédito,Básico,24.9,21,29,0,0,13,94,Tablet,Infantil,,"4,5","1,0",0
CLI_020548,38,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,12,30,0,2,14,47,Desktop,Séries,"4,0","3,0","1,5",0
CLI_020549,36,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,2,45,0,0,0,88,Mobile,Filmes,,,,0
CLI_020550,26,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,4,9,0,1,115,61,Desktop,Esportes,"4,0","5,0",,0
CLI_020551,37,Masculino,Sul,Anual,Crédito Recorrente,Básico,22.0,4,18,0,1,59,21,Desktop,Séries,"4,0","4,5","2,0",0
CLI_020552,41,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,13,0,3,56,37,tv,Filmes,,"4,5","4,0",0
CLI_020553,43,Masculino,Sul,Mensal,Débito,Básico,24.9,22,9,0,2,29,143,Mobile,Infantil,,"4,5","1,5",0
CLI_020554,40,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,46,22,1,1,10,110,mobile,Séries,"4,0","3,0","4,0",0
CLI_020555,34,Não Informar,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,12,52,0,2,0,33,tv,Esportes,,,"2,5",1
CLI_020556,37,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,0,1,0,1,18,47,tv,Séries,,"3,0","3,0",0
CLI_020557,30,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,0,0,0,63,119,mobile,Esportes,,"4,0",,0
CLI_020558,42,,Sudeste,Mensal,Débito,Básico,24.9,1,4,0,1,43,54,Mobile,Séries,,,"2,5",0
CLI_020559,35,Masculino,Sul,Mensal,Boleto,Premium,49.9,6,45,0,0,0,80,Desktop,Séries,,,"5,0",0
CLI_020560,40,Não Informar,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,25,58,0,2,0,13,Desktop,Documentários,"2,0",,"3,5",1
CLI_020561,51,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,1,5,0,0,92,122,Tablet,Séries,,"4,0","3,0",0
CLI_020562,28,Masculino,Sudeste,Mensal,Pix,Padrão,38.0,7,30,0,0,12,72,Tablet,Séries,"4,0","5,0","5,0",0
CLI_020563,45,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,14,29,0,1,14,113,Mobile,Filmes,"2,5","3,5","3,5",0
CLI_020564,38,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,7,23,0,1,2,88,Tablet,Séries,"4,0",,"1,0",0
CLI_020565,64,Masculino,Sudeste,Mensal,Pix,Padrão,38.0,11,34,0,1,0,30,TV,Documentários,"2,0",,"2,5",1
CLI_020566,35,,Sudeste,Mensal,Débito,Padrão,38.0,1,24,0,3,15,63,mobile,Infantil,,"4,0","1,0",0
CLI_020567,47,Feminino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,12,49,0,1,0,17,tv,Filmes,"2,0",,"4,0",1
CLI_020568,38,,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,1,19,0,0,35,87,Mobile,Infantil,,,"3,0",0
CLI_020569,19,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,1,21,0,0,3,5,Mobile,Esportes,,,,1
CLI_020570,31,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,9,24,0,1,12,123,Tablet,Infantil,"4,0","3,5","2,5",0
CLI_020571,49,,Centro-Oeste,Mensal,Pix,Básico,24.9,0,0,0,1,62,48,mobile,Séries,,"5,0","1,0",0
CLI_020572,32,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,14,23,0,1,0,53,mobile,Filmes,"4,0","4,0","3,5",0
CLI_020573,18,Feminino,Sudeste,Mensal,Pix,Padrão,38.0,26,35,0,0,0,62,TV,Documentários,"4,0",,"4,0",0
CLI_020574,37,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,21,34,0,1,0,21,Mobile,Infantil,"2,0",,"5,0",1
CLI_020575,23,Não Informar,Sul,Mensal,Débito Automático,Padrão,38.0,5,8,0,1,54,79,mobile,Filmes,"4,0","4,5","1,5",0
CLI_020576,39,Outros,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,14,44,0,1,0,18,mobile,Documentários,,,"1,5",1
CLI_020577,58,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,9,30,0,2,14,189,Mobile,Esportes,,"3,0","5,0",0
CLI_020578,48,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,23,67,0,2,0,56,mobile,Séries,"2,0",,"5,0",1
CLI_020579,57,Não Informar,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,37,30,0,2,0,34,tv,Esportes,"4,5","1,0","1,0",1
CLI_020580,30,,Nordeste,Mensal,Débito,Padrão,38.0,3,13,0,0,62,164,TV,Esportes,"4,0","3,5","3,0",0
CLI_020581,36,Masculino,Nordeste,Mensal,Débito Automático,Premium,49.9,0,0,0,2,102,145,TV,Filmes,,,"2,5",0
CLI_020582,24,Feminino,Sudeste,Mensal,Débito,Básico,24.9,12,44,0,0,0,61,tv,Filmes,,,"3,0",0
CLI_020583,29,,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,38.0,27,35,0,0,0,42,tv,Documentários,,,"3,0",1
CLI_020584,25,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,28,22,0,1,11,31,TV,Filmes,,"3,5",,0
CLI_020585,21,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,12,19,0,0,54,104,TV,Séries,"4,0",,"5,0",0
CLI_020586,55,Feminino,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,31,6,0,2,35,94,Desktop,Filmes,"4,0","3,5",,0
CLI_020587,18,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,0,1,0,0,74,20,Mobile,Séries,,"4,5","2,0",0
CLI_020588,55,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,22,18,0,5,14,32,Desktop,Novelas,"2,0","2,5",,1
CLI_020589,54,Masculino,Nordeste,Mensal,Pix,Básico,24.9,6,16,0,3,40,80,Tablet,Filmes,,"4,5","3,0",0
CLI_020590,44,Masculino,Centro-Oeste,Mensal,Débito Automático,Básico,24.9,2,23,0,0,5,70,TV,Documentários,,,"4,5",0
CLI_020591,23,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,0,0,0,1,54,82,Tablet,Filmes,,"3,5","1,0",0
CLI_020592,18,,Nordeste,Mensal,Pix,Básico,24.9,37,46,0,0,0,48,TV,Infantil,"4,0",,,0
CLI_020593,30,Não Informar,Sul,Mensal,Débito,Padrão,38.0,1,28,0,0,6,113,TV,Séries,,"3,0","2,5",0
CLI_020594,46,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,23,0,4,5,18,mobile,Documentários,,,,1
CLI_020595,38,Masculino,Sudeste,Mensal,Débito Automático,Padrão,38.0,5,9,0,1,6,26,Tablet,Séries,"3,5","1,0","5,0",1
CLI_020596,24,Não Informar,Centro-Oeste,Mensal,Pix,Básico,24.9,2,58,1,1,0,36,Desktop,Séries,"1,5",,,1
CLI_020597,52,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,4,74,0,0,0,11,mobile,Filmes,"2,5",,"3,0",1
CLI_020598,59,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,10,27,1,1,6,50,Desktop,Séries,,,"3,5",1
CLI_020599,35,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,3,43,0,1,0,42,Desktop,Novelas,"5,0",,,0
CLI_020600,39,Masculino,Nordeste,Mensal,Cartão de Crédito,Premium,49.9,17,22,0,0,16,47,Mobile,Documentários,"4,0","3,5","5,0",0
CLI_020601,18,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,6,21,1,0,8,24,TV,Séries,"4,0","4,5","2,5",0
CLI_020602,32,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,14,0,1,58,97,Mobile,Infantil,,"3,5",,0
CLI_020603,44,Masculino,Sul,Mensal,Crédito Recorrente,Premium,49.9,30,8,0,3,39,165,Mobile,Filmes,"4,0","4,5","3,5",0
CLI_020604,42,Masculino,Nordeste,Mensal,Débito Automático,Básico,24.9,8,16,0,1,65,75,tv,Novelas,,"3,5",,0
CLI_020605,31,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,3,37,0,1,0,114,TV,Infantil,"5,0",,"2,5",0
CLI_020606,34,,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,13,9,0,0,75,151,Mobile,Filmes,,"4,5",,0
CLI_020607,32,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,12,16,0,1,57,94,Desktop,Documentários,,"4,5","3,5",0
CLI_020608,34,Não Informar,Sudeste,Mensal,Débito,Padrão,38.0,11,5,0,1,45,61,Desktop,Filmes,"4,0","5,0","2,5",0
CLI_020609,43,,Sudeste,Mensal,Pix,Básico,24.9,6,9,0,2,18,5,Tablet,Documentários,"4,0",,"4,0",1
CLI_020610,18,Feminino,Nordeste,Mensal,Débito,Básico,24.9,7,18,0,1,40,116,TV,Filmes,,,"3,0",0
CLI_020611,37,Masculino,Sul,Mensal,Crédito Recorrente,Básico,24.9,2,49,0,2,0,28,Mobile,Esportes,"2,0",,"4,5",1
CLI_020612,42,Feminino,Sul,Mensal,Crédito Recorrente,Premium,49.9,9,72,0,0,0,55,Tablet,Filmes,,,"2,0",1
CLI_020613,30,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,22,46,0,1,0,100,tv,Filmes,"4,0",,"1,0",0
CLI_020614,31,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,38.0,3,28,0,4,10,109,TV,Filmes,"3,5","4,5","2,0",0
CLI_020615,32,Masculino,Sudeste,Mensal,Pix,Padrão,38.0,15,33,0,0,0,103,TV,Infantil,"4,0",,,0
CLI_020616,31,Masculino,Norte,Mensal,Cartão de Crédito,Básico,24.9,8,73,0,3,0,125,tv,Documentários,"4,0",,"4,5",0
CLI_020617,38,Não Informar,Sudeste,Mensal,Débito Automático,Básico,24.9,3,14,1,2,67,38,Mobile,Séries,,,"2,5",0
CLI_020618,39,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,0,0,0,1,74,117,mobile,Séries,,,"3,5",0
CLI_020619,18,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,12,18,0,0,0,128,mobile,Filmes,,"3,5",,0
CLI_020620,46,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,1,7,0,1,66,86,mobile,Séries,,"4,0",,0
CLI_020621,34,Outros,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,26,0,1,4,82,Mobile,Documentários,"4,0","4,0","1,0",0
CLI_020622,63,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,19,5,0,0,65,45,Desktop,Filmes,,"3,5",,0
CLI_020623,22,Masculino,Sudeste,Mensal,Débito,Básico,24.9,8,13,0,4,20,41,Mobile,Séries,"2,5","1,5","3,5",1
CLI_020624,26,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,8,16,0,0,50,13,mobile,Séries,"3,5","4,0",,0
CLI_020625,35,Feminino,Sul,Anual,Crédito Recorrente,Padrão,32.0,8,17,0,2,45,92,Desktop,Séries,"4,0",,"3,5",0
CLI_020626,43,Feminino,Nordeste,Mensal,Débito,Premium,49.9,15,24,0,5,12,122,TV,Filmes,"4,0","4,0","5,0",0
CLI_020627,18,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,25,31,0,2,0,107,Desktop,Esportes,,,"3,0",0
CLI_020628,27,Masculino,Sul,Mensal,Crédito Recorrente,Básico,24.9,7,50,0,1,0,7,Tablet,Séries,"2,0",,"4,0",1
CLI_020629,45,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,11,17,0,0,37,53,Tablet,Documentários,"4,0","3,5","4,0",0
CLI_020630,25,Outros,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,47,30,0,1,8,65,tv,Séries,"4,0",,"2,5",0
CLI_020631,55,Masculino,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,6,29,0,7,8,35,Tablet,Séries,,,"4,0",1
CLI_020632,32,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,25,24,0,1,5,72,tv,Documentários,"4,0","3,0",,0
CLI_020633,26,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,16,27,1,2,10,163,tv,Filmes,"2,5","4,0","4,0",0
CLI_020634,45,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,9,19,0,1,41,132,tv,Esportes,"4,0","4,0","1,5",0
CLI_020635,58,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,3,13,0,0,88,120,Tablet,Documentários,"4,5",,"5,0",0
CLI_020636,43,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,31,27,0,3,9,84,Tablet,Infantil,"4,0","3,0","5,0",0
CLI_020637,54,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,7,21,0,1,20,148,tv,Séries,,,,0
CLI_020638,59,Não Informar,Sudeste,Mensal,Débito,Básico,24.9,25,47,0,3,0,42,mobile,Novelas,,,"5,0",1
CLI_020639,26,Feminino,Norte,Anual,Crédito Recorrente,Premium,38.0,6,50,0,1,0,85,Mobile,Filmes,,,"5,0",0
CLI_020640,50,,Sul,Mensal,Pix,Básico,24.9,13,64,0,0,0,37,Desktop,Esportes,"2,0",,"3,0",1
CLI_020641,18,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,5,48,0,4,0,38,Mobile,Filmes,"4,0",,"1,0",1
CLI_020642,43,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,17,16,0,2,21,56,Tablet,Documentários,,"5,0","4,0",0
CLI_020643,37,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,13,0,1,80,105,Tablet,Séries,"2,0","3,5",,0
CLI_020644,54,Outros,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,0,1,1,0,104,154,Desktop,Séries,,"5,0",,0
CLI_020645,53,Outros,Sudeste,Anual,Crédito Recorrente,Premium,38.0,4,60,0,1,0,18,tv,Filmes,"2,5",,"5,0",1
CLI_020646,45,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,12,17,0,1,29,54,Tablet,Infantil,"2,0",,,0
CLI_020647,41,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,2,25,0,3,10,58,TV,Séries,,"4,5","2,5",0
CLI_020648,44,Feminino,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,38.0,0,0,0,2,82,17,TV,Infantil,,,"3,5",0
CLI_020649,38,Feminino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,4,13,0,0,89,51,Desktop,Séries,,,"2,5",0
CLI_020650,37,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,1,11,0,1,59,57,Desktop,Filmes,,"5,0","4,0",0
CLI_020651,56,Feminino,Sudeste,Mensal,Débito,Padrão,38.0,28,43,0,2,0,27,Mobile,Esportes,"2,0",,"2,5",1
CLI_020652,58,Feminino,Norte,Mensal,Crédito Recorrente,Básico,24.9,32,5,0,1,56,86,TV,Filmes,"4,0","3,0","2,0",0
CLI_020653,36,,Nordeste,Mensal,Pix,Básico,24.9,7,29,0,2,8,135,TV,Esportes,"4,0",,"4,0",0
CLI_020654,41,Masculino,Sul,Mensal,Débito,Padrão,38.0,0,0,0,0,11,103,TV,Novelas,,,"1,0",0
CLI_020655,39,,Sudeste,Anual,Crédito Recorrente,Premium,38.0,21,43,0,2,0,122,tv,Filmes,"4,0",,"1,0",0
CLI_020656,18,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,13,36,0,0,0,5,Mobile,Filmes,"4,0",,"4,0",0
CLI_020657,33,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,3,26,0,0,17,40,mobile,Infantil,"2,5","3,0",,0
CLI_020658,58,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,35,26,0,2,17,102,Mobile,Séries,"4,0","5,0","4,5",0
CLI_020659,28,Não Informar,Sul,Anual,Crédito Recorrente,Padrão,32.0,6,7,0,1,54,98,mobile,Séries,"4,0","4,0","4,0",0
CLI_020660,65,Masculino,Sul,Mensal,Pix,Básico,24.9,10,32,0,1,0,12,mobile,Filmes,,,"2,0",1
CLI_020661,53,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,0,1,0,2,28,57,tv,Séries,,,"1,5",0
CLI_020662,43,Feminino,Norte,Mensal,Cartão de Crédito,Básico,24.9,10,26,0,0,5,130,tv,Séries,"4,0","3,5",,0
CLI_020663,45,Masculino,Sudeste,Mensal,Débito Automático,Básico,24.9,12,7,1,2,26,70,Tablet,Séries,"4,0","5,0","1,0",0
CLI_020664,26,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,4,8,0,2,94,62,tv,Infantil,,"4,0","3,5",0
CLI_020665,34,,Sudeste,Mensal,Débito,Padrão,38.0,17,14,0,1,79,90,TV,Séries,"4,0","3,5","3,5",0
CLI_020666,56,Masculino,Nordeste,Mensal,Débito,Básico,24.9,14,47,0,1,0,100,tv,Filmes,,,"4,0",0
CLI_020667,30,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,6,11,0,1,87,194,mobile,Esportes,"4,0","4,0",,0
CLI_020668,51,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,8,29,0,0,11,109,mobile,Séries,"4,0","3,0",,0
CLI_020669,20,Feminino,Sudeste,Mensal,Pix,Básico,24.9,9,16,0,0,30,5,Desktop,Séries,"4,5","1,5","2,5",1
CLI_020670,22,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,1,30,0,1,1,49,Tablet,Filmes,,"1,0",,1
CLI_020671,62,Masculino,Sul,Mensal,Débito,Básico,24.9,17,62,0,2,0,23,tv,Séries,,,"3,0",1
CLI_020672,37,Feminino,Sul,Mensal,Pix,Básico,24.9,0,0,0,1,98,85,TV,Filmes,,"3,0","4,0",0
CLI_020673,30,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,6,33,0,0,0,132,tv,Filmes,"5,0",,"1,5",0
CLI_020674,55,Masculino,Nordeste,Mensal,Pix,Básico,24.9,7,25,0,0,8,41,Mobile,Séries,"3,5","4,5","1,5",0
CLI_020675,54,Masculino,Nordeste,Mensal,Débito,Padrão,38.0,4,39,0,2,0,59,Tablet,Séries,"1,5",,"2,0",1
CLI_020676,49,Outros,Sul,Mensal,Débito Automático,Básico,24.9,2,50,0,0,0,56,Tablet,Filmes,"4,0",,"4,5",0
CLI_020677,30,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,21,17,0,1,36,50,Desktop,Séries,,,"1,0",0
CLI_020678,34,Masculino,Sudeste,Mensal,Débito Automático,Básico,24.9,12,26,0,4,3,21,Tablet,Filmes,,"2,0",,1
CLI_020679,42,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,1,26,0,2,7,41,TV,Esportes,,"5,0","1,5",0
CLI_020680,47,Feminino,Sul,Mensal,Cartão de Crédito,Básico,24.9,48,5,0,1,82,133,mobile,Filmes,"4,0","3,5","2,0",0
CLI_020681,31,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,10,63,0,1,0,7,TV,Esportes,"2,0",,,1
CLI_020682,40,Masculino,Sul,Mensal,Crédito Recorrente,Básico,24.9,27,2,0,0,23,120,tv,Filmes,,"3,0","5,0",0
CLI_020683,41,Feminino,Nordeste,Mensal,Cartão de Crédito,Premium,49.9,4,14,0,0,58,63,tv,Esportes,"4,0","3,5",,0
CLI_020684,54,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,21,11,0,1,60,113,Desktop,Documentários,"4,0","3,5",,0
CLI_020685,47,Feminino,Sudeste,Mensal,Débito Automático,Premium,49.9,19,28,0,0,16,126,TV,Esportes,"4,0",,"3,0",0
CLI_020686,18,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,3,24,0,2,5,21,Mobile,Séries,"3,0","2,0","4,5",1
CLI_020687,35,,Sudeste,Mensal,Débito,Básico,24.9,1,7,0,2,0,43,tv,Séries,,"2,0","4,5",1
CLI_020688,25,Feminino,Norte,Mensal,Débito,Básico,24.9,0,0,0,4,92,60,mobile,Documentários,,"3,0","2,5",0
CLI_020689,45,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,12,31,0,0,0,56,Tablet,Esportes,"4,5",,"4,0",0
CLI_020690,50,Feminino,Sul,Mensal,Cartão de Crédito,Básico,24.9,0,1,0,0,94,64,Mobile,Novelas,,"4,0","2,0",0
CLI_020691,39,Feminino,Norte,Mensal,Cartão de Crédito,Premium,49.9,10,28,0,1,12,55,mobile,Documentários,"4,0","3,5",,0
CLI_020692,34,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,0,1,0,1,108,57,TV,Documentários,,"3,5","2,0",0
CLI_020693,38,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,4,4,0,2,40,36,tv,Esportes,"4,0","3,5","3,0",0
CLI_020694,40,Masculino,Nordeste,Mensal,Débito,Básico,24.9,48,68,0,1,0,32,TV,Novelas,,,"4,5",1
CLI_020695,29,,Sul,Mensal,Cartão de Crédito,Padrão,38.0,15,45,0,4,0,12,Mobile,Filmes,"2,0",,"4,0",1
