cliente_id,churn,idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma
24071,0,27,Feminino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,15,3,0,2,1,19.7,Mobile,Filmes,3.5,2.0,
24072,1,41,Feminino,Nordeste,Mensal,Débito Automático,Premium,59.9,10,11,0,0,13,27.6,Mobile,Séries,2.0,4.0,2.0
24073,0,38,Masculino,Sudeste,Mensal,Pix,Premium,59.9,0,11,0,0,26,9.9,TV,Esportes,5.0,4.0,
24074,0,48,Feminino,Nordeste,Mensal,Cartão de Crédito,Premium,59.9,1,16,0,1,41,18.2,TV,Filmes,,,5.0
24075,1,40,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,59.9,26,8,0,3,3,5.0,Desktop,Infantil,3.5,4.0,
24076,0,24,Feminino,Centro-Oeste,Mensal,Pix,Padrão,44.9,16,7,0,2,6,10.8,Mobile,Séries,4.5,3.5,
24077,0,25,Masculino,Sudeste,Mensal,Cartão de Crédito,Premium,59.9,18,11,0,5,18,27.6,Mobile,Filmes,,4.0,
24078,1,46,Masculino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,30,6,0,3,47,50.5,TV,Filmes,2.5,5.0,
24079,1,40,Feminino,Nordeste,Mensal,Boleto,Premium,59.9,1,12,0,0,4,36.5,TV,Novelas,3.0,,4.0
24080,0,27,Feminino,Sudeste,Mensal,Pix,Premium,59.9,9,9,0,11,63,19.1,Mobile,Séries,1.5,3.5,
24081,0,47,Masculino,Sul,Mensal,Cartão de Crédito,Premium,59.9,14,7,0,6,28,32.1,Tablet,Infantil,4.0,5.0,
24082,1,30,Feminino,Sul,Anual,Crédito Recorrente,Básico,18.9,6,6,0,1,38,25.0,Mobile,Infantil,3.0,4.5,3.5
24083,0,29,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,20.9,17,17,0,0,60,31.0,Mobile,Infantil,4.0,,
24084,0,30,Feminino,Centro-Oeste,Mensal,Pix,Premium,59.9,27,6,0,1,24,23.8,Mobile,Filmes,,3.5,3.5
24085,0,30,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,9,5,0,2,26,6.4,TV,Séries,4.5,,1.0
24086,0,46,Prefiro Não Informar,Sudeste,Mensal,Boleto,Padrão,44.9,31,7,0,0,58,20.2,TV,Esportes,4.5,3.0,2.0
24087,0,38,,Sudeste,Mensal,Débito,Padrão,44.9,29,19,0,2,27,28.8,Tablet,Filmes,2.0,4.0,3.0
24088,0,34,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,20.9,29,2,0,0,28,19.2,Mobile,Infantil,4.0,4.5,3.5
24089,0,24,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,0,2,0,0,35,37.8,TV,Séries,4.5,,4.0
24090,0,21,Feminino,Nordeste,Mensal,Pix,Padrão,44.9,11,2,0,5,26,11.8,TV,Infantil,,,1.0
24091,0,45,Masculino,Nordeste,Mensal,Crédito Recorrente,Premium,59.9,18,1,0,1,2,23.5,TV,Novelas,4.5,3.0,4.0
24092,0,67,Masculino,Sudeste,Mensal,Débito Automático,Premium,59.9,8,17,1,1,2,11.4,TV,Séries,,,
24093,0,68,Feminino,Sul,Anual,Crédito Recorrente,Premium,48.9,9,6,0,3,4,22.5,Desktop,Infantil,,,3.5
24094,1,30,Outros,Nordeste,Mensal,Crédito Recorrente,Básico,20.9,10,4,0,1,30,16.0,Desktop,Séries,,3.5,
24095,0,48,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,29,1,0,1,34,20.1,TV,Filmes,,,
24096,0,37,Feminino,Norte,Mensal,Débito,Premium,59.9,21,3,0,5,60,25.7,TV,Séries,4.0,4.0,3.5
24097,0,28,,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,11,12,1,10,2,9.9,Desktop,Séries,4.0,4.0,3.0
24098,0,46,Masculino,Sudeste,Mensal,Pix,Padrão,44.9,7,8,0,0,21,26.9,Mobile,Filmes,3.0,,5.0
24099,0,43,Masculino,Sudeste,Mensal,Débito Automático,Padrão,44.9,14,7,0,13,34,10.6,TV,Filmes,,,
24100,0,68,Feminino,Nordeste,Mensal,Boleto,Premium,59.9,23,14,0,5,52,38.6,Mobile,Filmes,3.5,,3.5
24101,1,48,Masculino,Sudeste,Mensal,Débito,Padrão,44.9,12,11,0,2,27,36.6,Mobile,Filmes,4.0,2.5,3.0
24102,0,38,Feminino,Sul,Mensal,Cartão de Crédito,Premium,59.9,10,2,0,3,38,30.1,Tablet,Infantil,,1.0,3.0
24103,0,34,Masculino,Nordeste,Mensal,Pix,Premium,59.9,22,2,0,4,76,42.1,Mobile,Esportes,4.0,4.5,
24104,0,30,,Norte,Mensal,Débito Automático,Padrão,44.9,4,5,0,2,24,16.0,Mobile,Documentários,2.0,,1.0
24105,0,26,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,48.9,1,4,0,0,28,21.0,TV,Séries,2.5,3.0,
24106,0,65,Masculino,Nordeste,Mensal,Pix,Padrão,44.9,1,11,0,1,49,16.4,Desktop,Novelas,3.0,4.0,4.5
24107,0,30,,Norte,Anual,Crédito Recorrente,Padrão,38.9,9,2,0,0,5,34.2,Mobile,Documentários,4.0,3.0,5.0
24108,0,54,Masculino,Sul,Mensal,Pix,Padrão,44.9,6,1,0,0,28,30.3,Desktop,Novelas,3.5,,
24109,1,39,Feminino,Sudeste,Mensal,Pix,Básico,20.9,10,5,0,1,43,50.9,Desktop,Novelas,4.5,,
24110,1,40,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,19,5,0,18,44,33.6,TV,Esportes,4.5,,4.5
24111,0,31,Masculino,Sudeste,Mensal,Pix,Padrão,44.9,30,5,1,2,3,27.5,Mobile,Infantil,4.5,,
24112,0,39,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,20.9,19,6,0,2,2,16.5,Desktop,Filmes,4.0,3.5,4.0
24113,1,43,,Sul,Mensal,Pix,Premium,59.9,6,5,0,0,15,5.0,TV,Séries,,4.0,
24114,0,28,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,2,2,0,2,16,33.8,TV,Documentários,3.0,4.0,4.0
24115,0,52,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,48.9,11,1,0,1,25,12.8,Mobile,Filmes,4.5,4.0,4.5
24116,1,38,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,2,4,0,6,14,26.7,Mobile,Filmes,,3.0,4.0
24117,0,38,Feminino,Sul,Mensal,Crédito Recorrente,Premium,59.9,9,1,0,1,4,22.5,TV,Documentários,4.5,,4.0
24118,0,22,,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,26,8,1,3,42,24.5,Desktop,Séries,4.0,3.5,
24119,0,30,,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,7,3,1,0,21,39.8,Mobile,Infantil,2.0,,
24120,1,31,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,4,5,0,2,5,10.8,Mobile,Filmes,,3.5,
24121,0,25,Prefiro Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,48.9,2,2,0,9,21,11.2,Mobile,Séries,,,
24122,0,51,Feminino,Sudeste,Mensal,Boleto,Premium,59.9,12,8,0,0,38,47.2,Desktop,Novelas,3.0,3.5,
24123,0,44,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,5,6,1,6,39,31.4,Mobile,Infantil,3.0,3.5,
24124,0,29,Masculino,Sudeste,Mensal,Pix,Padrão,44.9,29,6,0,3,2,22.9,Desktop,Filmes,,4.0,
24125,0,55,,Sudeste,Mensal,Boleto,Premium,59.9,31,3,0,15,27,7.7,TV,Novelas,5.0,,3.5
24126,0,49,Masculino,Sudeste,Mensal,Débito Automático,Padrão,44.9,3,4,0,4,52,39.9,TV,Filmes,4.0,,1.0
24127,0,38,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,21,9,0,9,6,32.5,TV,Novelas,2.5,3.5,
24128,0,27,Feminino,Norte,Anual,Crédito Recorrente,Padrão,38.9,0,4,0,8,70,13.8,TV,Novelas,1.0,4.0,4.0
24129,1,73,Masculino,Sul,Mensal,Pix,Premium,59.9,4,4,0,0,19,29.8,Mobile,Novelas,3.5,,2.5
24130,1,70,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,26,11,1,3,6,18.3,Mobile,Filmes,,,
24131,0,32,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,48.9,3,2,0,4,19,17.6,Mobile,Novelas,3.5,3.5,4.0
24132,1,33,Feminino,Sudeste,Mensal,Pix,Premium,59.9,11,16,0,3,29,33.3,TV,Documentários,2.5,4.0,
24133,1,37,Masculino,Nordeste,Mensal,Débito Automático,Premium,59.9,14,7,0,0,2,5.0,TV,Séries,3.5,3.5,2.5
24134,0,28,,Sudeste,Anual,Crédito Recorrente,Premium,48.9,4,4,0,1,18,24.9,Tablet,Séries,3.5,4.0,3.0
24135,0,33,Feminino,Sudeste,Mensal,Pix,Premium,59.9,12,6,0,0,51,36.6,Tablet,Séries,3.5,3.5,4.0
24136,0,53,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,8,3,0,1,33,12.4,TV,Infantil,,2.0,
24137,0,34,Feminino,Sul,Anual,Crédito Recorrente,Padrão,38.9,2,7,0,3,18,23.1,TV,Novelas,3.0,3.5,
24138,0,27,Feminino,Norte,Anual,Crédito Recorrente,Padrão,38.9,11,7,0,0,3,27.4,TV,Séries,3.5,,1.5
24139,1,36,Masculino,Sudeste,Mensal,Débito Automático,Padrão,44.9,32,8,0,1,13,19.8,TV,Esportes,4.5,,2.5
24140,0,32,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,1,4,0,1,36,6.8,TV,Novelas,5.0,3.5,
24141,0,32,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,22,3,0,7,28,20.1,TV,Documentários,,1.0,4.5
24142,0,37,Feminino,Sudeste,Mensal,Débito,Premium,59.9,5,6,0,0,30,10.8,TV,Filmes,3.0,4.5,3.0
24143,0,50,Masculino,Sudeste,Mensal,Débito Automático,Premium,59.9,1,8,0,1,53,43.5,Mobile,Séries,2.5,,
24144,0,27,Feminino,Sul,Mensal,Cartão de Crédito,Premium,59.9,1,4,1,0,30,22.3,Desktop,Infantil,4.0,,3.0
24145,1,83,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,1,7,1,1,1,16.5,Tablet,Novelas,1.5,3.0,3.5
24146,0,41,Feminino,Sudeste,Mensal,Débito,Padrão,44.9,2,3,0,6,28,23.1,TV,Infantil,5.0,3.0,
24147,0,35,Feminino,Sul,Mensal,Boleto,Premium,59.9,7,4,0,3,4,18.9,Mobile,Filmes,,3.5,4.0
24148,0,49,Feminino,Sul,Anual,Crédito Recorrente,Básico,18.9,18,9,0,2,22,34.3,Desktop,Novelas,2.5,,
24149,1,63,Masculino,Norte,Mensal,Débito Automático,Padrão,44.9,9,5,1,0,50,39.8,TV,Séries,,4.0,3.5
24150,0,32,Feminino,Nordeste,Mensal,Débito,Premium,59.9,10,6,0,0,24,33.4,Tablet,Novelas,4.0,4.5,
24151,0,40,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,5,2,0,2,16,24.8,TV,Séries,4.0,2.5,
24152,1,50,Feminino,Sudeste,Mensal,Débito Automático,Padrão,44.9,6,12,0,3,5,5.0,TV,Séries,,3.5,
24153,0,34,,Sudeste,Mensal,Pix,Básico,20.9,8,10,0,1,6,41.7,Mobile,Filmes,2.0,,2.0
24154,1,35,Feminino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,15,5,0,0,11,24.8,Desktop,Filmes,4.0,3.5,
24155,0,34,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,1,1,0,4,13,34.8,Mobile,Esportes,4.0,2.5,
24156,0,40,Masculino,Sul,Anual,Crédito Recorrente,Padrão,38.9,0,12,0,0,48,18.2,Tablet,Filmes,4.0,,
24157,0,30,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,14,6,0,0,17,36.3,Desktop,Filmes,3.0,,
24158,1,25,Masculino,Sudeste,Mensal,Débito,Básico,20.9,20,9,0,0,2,15.3,TV,Esportes,4.5,,2.5
24159,0,40,Masculino,Nordeste,Mensal,Débito Automático,Premium,59.9,0,5,0,3,33,27.2,Mobile,Séries,4.0,3.0,
24160,1,37,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,21,8,0,0,16,40.8,Tablet,Infantil,4.5,4.5,3.0
24161,0,21,Prefiro Não Informar,Norte,Mensal,Débito Automático,Padrão,44.9,1,9,0,4,34,21.8,Tablet,Documentários,3.0,,
24162,0,30,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,22,4,0,8,21,19.4,Mobile,Novelas,,3.5,
24163,0,44,Masculino,Sudeste,Mensal,Boleto,Premium,59.9,8,11,0,1,11,14.2,TV,Séries,4.5,,
24164,1,27,,Sudeste,Mensal,Débito Automático,Básico,20.9,4,7,0,0,1,35.5,Tablet,Filmes,,,5.0
24165,1,33,Masculino,Sul,Mensal,Débito,Padrão,44.9,1,18,0,2,41,16.7,Mobile,Séries,3.5,3.5,
24166,0,34,Feminino,Nordeste,Mensal,Pix,Básico,20.9,10,7,0,5,1,25.3,TV,Séries,,,
24167,0,52,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,20.9,19,7,1,1,21,7.4,Mobile,Documentários,4.0,3.5,
24168,0,39,Masculino,Sudeste,Mensal,Boleto,Padrão,44.9,7,19,0,1,21,24.1,Mobile,Séries,,2.5,
24169,0,33,,Sudeste,Mensal,Pix,Padrão,44.9,10,13,0,3,68,34.0,Mobile,Novelas,,4.0,3.0
24170,1,29,Masculino,Sudeste,Mensal,Débito Automático,Padrão,44.9,12,5,0,4,20,27.3,Mobile,Infantil,3.5,4.5,3.0
24171,0,44,,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,4,4,0,1,28,23.8,TV,Infantil,2.5,,
24172,1,40,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,0,8,0,0,25,13.6,TV,Filmes,4.0,1.0,3.0
24173,0,30,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,36,2,0,1,58,31.6,TV,Infantil,4.5,3.5,4.0
24174,0,38,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,20.9,11,5,0,9,2,20.9,TV,Séries,,4.0,3.0
24175,1,34,Masculino,Nordeste,Mensal,Pix,Padrão,44.9,15,5,0,2,22,33.4,TV,Infantil,4.5,5.0,
24176,0,24,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,9,3,0,1,39,34.8,Tablet,Séries,,2.0,2.5
24177,1,41,Masculino,Nordeste,Mensal,Débito,Premium,59.9,9,12,0,0,25,35.3,TV,Séries,3.0,,3.5
24178,0,45,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,32,4,0,2,7,8.3,Desktop,Infantil,3.0,,
24179,1,25,Feminino,Sul,Mensal,Pix,Padrão,44.9,2,15,0,1,10,21.2,Tablet,Séries,4.5,3.5,3.5
24180,0,27,,Norte,Anual,Crédito Recorrente,Premium,48.9,5,7,1,0,52,31.8,Tablet,Infantil,,2.5,
24181,0,26,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,0,4,0,1,2,45.6,Tablet,Infantil,4.0,,4.0
24182,1,37,Masculino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,29,15,0,1,15,17.7,Desktop,Infantil,,4.0,3.5
24183,0,25,Masculino,Sudeste,Mensal,Débito Automático,Padrão,44.9,13,10,0,0,8,33.5,TV,Esportes,3.0,4.5,
24184,0,36,Masculino,Centro-Oeste,Mensal,Débito,Básico,20.9,16,5,0,1,25,24.9,Tablet,Séries,4.0,4.5,
24185,0,75,,Nordeste,Mensal,Débito Automático,Premium,59.9,6,10,0,0,2,16.1,TV,Novelas,2.5,4.0,4.5
24186,1,24,Prefiro Não Informar,Sul,Mensal,Boleto,Padrão,44.9,9,6,1,0,2,11.2,Tablet,Séries,,,
24187,0,40,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,48.9,3,9,0,1,36,34.5,TV,Séries,,,4.5
24188,0,41,Feminino,Sul,Mensal,Débito,Premium,59.9,5,3,0,1,23,32.5,Tablet,Séries,4.0,,5.0
24189,1,45,Feminino,Sudeste,Mensal,Boleto,Básico,20.9,0,7,0,1,4,12.5,Desktop,Séries,4.0,2.5,3.5
24190,1,44,Masculino,Nordeste,Mensal,Débito,Padrão,44.9,33,6,0,1,55,17.7,Desktop,Novelas,,,4.5
24191,0,46,Feminino,Sudeste,Mensal,Cartão de Crédito,Premium,59.9,12,1,1,1,2,36.3,Mobile,Séries,,2.5,2.0
24192,0,27,Feminino,Sul,Anual,Crédito Recorrente,Básico,18.9,0,7,0,1,31,12.1,Mobile,Séries,,4.5,3.5
24193,1,39,Feminino,Sudeste,Mensal,Débito Automático,Padrão,44.9,13,22,0,2,21,20.8,Desktop,Novelas,3.0,2.5,
24194,0,33,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,25,6,0,0,57,23.4,Mobile,Infantil,3.0,,2.5
24195,0,32,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,2,1,1,3,20,16.5,Mobile,Séries,4.0,3.0,5.0
24196,0,30,Feminino,Sudeste,Mensal,Débito Automático,Premium,59.9,2,9,0,0,42,40.6,TV,Infantil,,5.0,4.5
24197,1,32,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,20.9,16,9,0,0,24,29.7,TV,Esportes,2.5,,
24198,0,30,Feminino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,18,15,1,0,46,10.3,Mobile,Filmes,5.0,,2.5
24199,0,19,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,20.9,3,6,0,2,31,35.2,Mobile,Séries,3.5,4.0,
24200,0,27,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,20,15,0,0,20,22.6,Tablet,Infantil,4.0,3.5,3.5
24201,1,43,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,20.9,4,3,0,0,26,46.2,Tablet,Infantil,3.5,,4.5
24202,0,50,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,0,6,0,0,15,10.6,TV,Filmes,1.0,5.0,
24203,0,33,Masculino,Sul,Anual,Crédito Recorrente,Premium,48.9,0,10,0,1,5,32.8,Mobile,Esportes,3.5,4.5,
24204,0,33,Masculino,Nordeste,Mensal,Pix,Premium,59.9,17,4,0,1,37,16.9,Tablet,Séries,3.5,,4.0
24205,0,46,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,18.9,19,3,0,1,43,48.1,TV,Novelas,3.5,3.5,
24206,1,41,Feminino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,23,10,0,1,8,31.1,Desktop,Séries,3.5,3.0,
24207,0,28,Masculino,Sudeste,Mensal,Pix,Premium,59.9,29,10,0,0,5,17.0,TV,Infantil,,,4.0
24208,0,31,Feminino,Sudeste,Mensal,Pix,Premium,59.9,34,7,0,0,65,47.4,Desktop,Novelas,4.0,4.5,4.0
24209,1,69,Feminino,Nordeste,Mensal,Boleto,Premium,59.9,13,10,0,0,72,25.4,Desktop,Novelas,3.0,2.5,1.0
24210,0,31,Masculino,Nordeste,Mensal,Débito Automático,Padrão,44.9,19,4,0,1,19,43.3,Mobile,Séries,5.0,,
24211,0,30,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,38.9,32,8,0,0,54,32.2,TV,Infantil,4.0,3.0,
24212,0,50,Outros,Norte,Mensal,Débito,Premium,59.9,27,6,0,3,20,22.8,Mobile,Filmes,4.5,,4.0
24213,0,37,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,17,3,1,0,36,46.3,TV,Filmes,,2.0,3.0
24214,0,31,Outros,Sudeste,Mensal,Cartão de Crédito,Premium,59.9,2,5,0,1,51,27.3,TV,Séries,3.5,3.5,3.5
24215,1,34,Feminino,Centro-Oeste,Mensal,Pix,Básico,20.9,0,3,0,0,3,13.4,Mobile,Novelas,,,
24216,0,78,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,7,5,1,5,9,13.8,Desktop,Novelas,,3.5,
24217,0,46,Feminino,Sudeste,Mensal,Débito Automático,Padrão,44.9,13,3,0,1,24,20.2,TV,Filmes,4.0,,5.0
24218,0,57,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,18.9,9,10,0,0,42,36.4,Tablet,Infantil,5.0,5.0,3.5
24219,1,34,Masculino,Nordeste,Mensal,Boleto,Padrão,44.9,6,17,0,2,10,32.5,TV,Documentários,4.0,3.5,2.5
24220,1,41,Masculino,Nordeste,Mensal,Crédito Recorrente,Premium,59.9,15,19,0,1,4,16.1,TV,Séries,,3.0,
24221,0,27,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,1,6,1,0,17,56.6,Mobile,Séries,1.0,1.0,
24222,0,41,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,2,11,0,0,36,35.2,Mobile,Séries,,3.0,
24223,1,33,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,10,4,0,0,33,18.5,Mobile,Séries,3.0,,
24224,1,24,,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,26,6,0,0,19,35.8,Mobile,Filmes,4.5,4.0,
24225,0,30,,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,27,12,0,0,33,24.2,TV,Filmes,2.0,,4.5
24226,0,25,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,23,5,0,5,7,28.7,TV,Esportes,3.0,3.5,
24227,0,25,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,48.9,8,4,0,1,2,22.8,Mobile,Novelas,4.0,2.0,4.0
24228,1,30,Masculino,Nordeste,Anual,Crédito Recorrente,Básico,18.9,10,8,0,3,13,21.7,Mobile,Infantil,3.0,,
24229,1,32,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,2,5,0,2,7,29.0,Tablet,Séries,,2.5,
24230,1,26,Masculino,Centro-Oeste,Mensal,Boleto,Padrão,44.9,16,4,0,0,13,10.9,Mobile,Esportes,5.0,,3.0
24231,0,41,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,20.9,27,15,0,1,65,38.3,TV,Infantil,2.0,,3.0
24232,0,26,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,0,4,0,1,14,29.7,TV,Filmes,5.0,,
24233,0,61,Feminino,Norte,Mensal,Cartão de Crédito,Padrão,44.9,5,0,0,4,24,29.9,Mobile,Documentários,,2.5,
24234,0,44,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,28,4,0,1,20,21.2,TV,Esportes,3.0,,
24235,0,52,,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,16,13,0,0,26,18.4,TV,Documentários,4.5,5.0,4.0
24236,0,39,Masculino,Nordeste,Mensal,Pix,Premium,59.9,7,4,0,1,33,23.9,Tablet,Filmes,4.0,4.5,4.0
24237,0,56,Masculino,Nordeste,Mensal,Pix,Padrão,44.9,12,6,0,3,42,32.5,TV,Documentários,3.0,,4.0
24238,0,30,Feminino,Sudeste,Mensal,Débito,Básico,20.9,1,5,0,0,44,17.0,TV,Novelas,,,
24239,0,43,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,27,10,0,0,25,14.5,TV,Documentários,2.5,5.0,
24240,0,30,,Sudeste,Anual,Crédito Recorrente,Premium,48.9,6,14,0,0,2,31.5,Tablet,Esportes,4.5,4.0,4.0
24241,0,31,Masculino,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,3,5,0,0,1,11.6,Mobile,Filmes,4.0,,4.0
24242,0,37,Masculino,Sul,Mensal,Cartão de Crédito,Premium,59.9,1,4,0,1,45,38.9,TV,Filmes,3.5,5.0,
24243,1,50,Feminino,Nordeste,Mensal,Débito,Premium,59.9,5,9,0,1,48,29.4,Mobile,Séries,2.5,,
24244,0,27,Masculino,Sudeste,Mensal,Débito,Premium,59.9,5,2,0,1,16,19.2,Desktop,Esportes,4.5,4.0,
24245,0,47,Masculino,Norte,Mensal,Pix,Premium,59.9,34,7,0,3,62,20.0,Desktop,Séries,,2.5,4.5
24246,0,44,Masculino,Norte,Mensal,Débito Automático,Premium,59.9,8,5,0,0,12,23.9,Tablet,Esportes,3.0,,
24247,0,28,Feminino,Sudeste,Mensal,Pix,Padrão,44.9,1,1,0,1,9,16.7,Mobile,Infantil,4.0,4.0,
24248,1,23,Masculino,Sul,Anual,Crédito Recorrente,Básico,18.9,1,7,0,2,21,33.2,Tablet,Documentários,4.0,,4.5
24249,0,53,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,9,14,0,0,39,52.8,TV,Filmes,3.5,,
24250,0,39,,Sudeste,Mensal,Pix,Premium,59.9,3,2,0,1,32,13.4,Mobile,Infantil,2.5,4.0,4.5
24251,0,25,,Nordeste,Anual,Crédito Recorrente,Básico,18.9,14,5,0,2,34,13.9,Mobile,Séries,,4.0,4.5
24252,0,42,,Nordeste,Mensal,Débito Automático,Básico,20.9,3,3,0,1,5,22.2,TV,Infantil,,,
24253,1,34,Prefiro Não Informar,Sul,Mensal,Crédito Recorrente,Básico,20.9,35,6,0,6,26,37.7,Mobile,Filmes,3.0,2.5,5.0
24254,0,39,Masculino,Nordeste,Mensal,Débito Automático,Padrão,44.9,1,6,0,6,13,20.6,TV,Documentários,,,3.0
24255,1,25,Feminino,Sudeste,Mensal,Débito Automático,Padrão,44.9,33,13,0,2,3,38.0,Tablet,Séries,3.0,1.0,
24256,1,21,Masculino,Nordeste,Mensal,Pix,Básico,20.9,15,24,0,3,14,34.8,Mobile,Documentários,5.0,,
24257,0,39,Feminino,Nordeste,Mensal,Débito Automático,Premium,59.9,18,3,0,1,4,5.0,TV,Novelas,,5.0,3.5
24258,0,43,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,3,12,0,0,14,7.6,TV,Infantil,3.5,3.5,3.0
24259,1,38,Masculino,Sul,Anual,Crédito Recorrente,Básico,18.9,4,8,0,0,10,25.2,Mobile,Infantil,,,3.5
24260,0,40,,Sul,Anual,Crédito Recorrente,Premium,48.9,6,4,0,0,39,23.5,TV,Esportes,4.0,3.0,3.0
24261,1,47,Feminino,Norte,Mensal,Cartão de Crédito,Básico,20.9,14,16,0,0,27,33.7,TV,Infantil,2.5,4.5,4.0
24262,1,38,Masculino,Sul,Mensal,Cartão de Crédito,Premium,59.9,13,4,0,1,21,10.1,Desktop,Infantil,,,
24263,0,33,Feminino,Centro-Oeste,Mensal,Boleto,Premium,59.9,14,8,0,0,39,17.1,Desktop,Séries,4.5,,4.5
24264,0,29,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,48.9,3,2,0,0,55,25.1,Desktop,Infantil,,,2.0
24265,0,32,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,20.9,5,11,0,1,4,13.6,Desktop,Filmes,3.5,3.5,
24266,1,38,,Sudeste,Mensal,Cartão de Crédito,Básico,20.9,10,10,0,2,14,20.6,Tablet,Infantil,4.0,3.5,4.5
24267,0,50,Feminino,Sudeste,Mensal,Débito,Premium,59.9,11,4,0,0,31,22.7,TV,Séries,4.0,2.5,
