cliente_id,idade,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,contatos_suporte,avaliacao_conteudo,metodo_pagamento,dispositivo_principal,churn
CLI02460,34,47,basico,19.90,99,171,4,0.0,"Cartão de Crédito",Desktop,1
CLI02461,28,41,Básico,19.90,97,125,3,2.3,,Desktop,0
CLI02462,35,24,Padrão,29.90,52,103,9,4.9,,Tablet,0
CLI02463,57,7,Básico,19.90,0,181,9,2.5,,mobile,0
CLI02464,33,27,Premium,39.90,59,74,6,0.4,PIX,Desktop,0
CLI02465,30,4,Básico,19.90,83,49,2,4.4,PIX,mobile,0
CLI02466,62,16,basico,19.90,80,57,0,3.7,Credito,Tablet,1
CLI02467,29,41,Premium,39.90,73,141,2,3.2,Boleto,tv,0
CLI02468,35,53,basico,19.90,92,33,7,4.6,"Cartão de Crédito",tv,0
CLI02469,23,33,Padrão,29.90,84,88,4,0.8,Credito,Desktop,0
CLI02470,72,11,basico,19.90,37,123,5,3.6,,Desktop,1
CLI02471,20,43,basico,19.90,56,83,2,0.5,"Cartão de Crédito",mobile,0
CLI02472,65,47,Padrão,29.90,4,44,9,3.0,Credito,mobile,1
CLI02473,55,NaN,PREMIUM,39.90,22,160,3,0.8,Credito,mobile,1
CLI02474,34,54,Padrão,29.90,68,161,9,5.0,,Mobile,0
CLI02475,49,24,Premium,39.90,55,139,0,0.9,"Cartão de Crédito",TV,0
CLI02476,51,60,PREMIUM,39.90,49,23,0,2.6,"Cartão de Crédito",tv,1
CLI02477,49,5,PREMIUM,39.90,94,88,1,1.3,Credito,tv,1
CLI02478,56,48,Premium,39.90,77,30,6,0.1,"Cartão de Crédito",tv,0
CLI02479,36,46,PREMIUM,39.90,54,124,5,2.5,Credito,Mobile,1
CLI02480,65,30,basico,19.90,59,59,2,1.2,PIX,Mobile,0
CLI02481,70,15,basico,19.90,13,21,9,1.7,Credito,tv,1
CLI02482,32,22,Premium,39.90,46,47,3,1.4,,Mobile,0
CLI02483,67,49,Premium,39.90,41,64,2,1.0,"Cartão de Crédito",mobile,0
CLI02484,42,17,Padrão,29.90,15,181,7,1.4,PIX,TV,1
CLI02485,19,10,Premium,39.90,91,112,8,3.2,"Cartão de Crédito",Desktop,1
CLI02486,23,3,Premium,39.90,16,130,0,1.3,,tv,1
CLI02487,24,46,basico,19.90,88,160,0,0.8,,mobile,0
CLI02488,75,57,Básico,19.90,1,61,6,1.3,Débito,Desktop,1
CLI02489,41,11,Básico,19.90,7,60,7,4.7,PIX,tv,1
CLI02490,18,5,Padrão,29.90,98,45,5,1.9,,tv,0
CLI02491,23,8,PREMIUM,39.90,10,149,2,1.0,"Cartão de Crédito",mobile,0
CLI02492,62,41,Premium,39.90,40,164,4,3.0,Credito,tv,0
CLI02493,61,8,Premium,39.90,4,165,5,4.8,Débito,tv,1
CLI02494,29,55,basico,19.90,70,30,3,0.4,Débito,TV,0
CLI02495,31,16,Básico,19.90,16,152,1,4.3,Credito,mobile,1
CLI02496,61,58,Padrão,29.90,82,157,2,3.4,Credito,Desktop,0
CLI02497,52,31,PREMIUM,39.90,34,174,4,3.4,PIX,Desktop,0
CLI02498,59,52,Padrão,29.90,11,143,0,4.6,Débito,TV,0
CLI02499,21,56,basico,19.90,50,93,9,2.8,Credito,Mobile,1
CLI02500,43,48,Premium,39.90,54,71,0,0.6,"Cartão de Crédito",Desktop,0
CLI02501,28,23,Padrão,29.90,87,128,2,3.0,Débito,Mobile,0
CLI02502,57,52,Premium,39.90,24,108,3,2.4,Débito,tv,0
CLI02503,64,13,Padrão,29.90,22,15,6,1.6,"Cartão de Crédito",mobile,0
CLI02504,74,12,Padrão,29.90,86,151,2,2.2,Débito,Tablet,0
CLI02505,63,27,basico,19.90,62,170,0,0.8,"Cartão de Crédito",TV,1
CLI02506,40,1,basico,19.90,43,35,6,5.0,PIX,tv,0
CLI02507,77,54,Padrão,29.90,38,56,2,0.1,PIX,TV,1
CLI02508,32,47,Básico,19.90,25,156,9,3.4,,Desktop,0
CLI02509,55,17,Básico,19.90,83,70,1,0.6,,Desktop,0
CLI02510,63,7,basico,19.90,61,12,8,3.5,PIX,Mobile,1
CLI02511,42,1,Básico,19.90,40,144,8,2.3,Boleto,Desktop,1
CLI02512,74,51,PREMIUM,39.90,16,25,4,1.5,,Desktop,1
CLI02513,58,42,Básico,19.90,6,128,4,1.8,"Cartão de Crédito",Tablet,1
CLI02514,63,22,PREMIUM,39.90,29,38,4,1.1,,Mobile,0
CLI02515,31,2,Premium,39.90,48,56,5,4.2,Débito,tv,1
CLI02516,23,51,Padrão,29.90,15,182,2,3.9,Boleto,Mobile,0
CLI02517,54,28,PREMIUM,39.90,26,83,3,0.6,PIX,Desktop,1
CLI02518,47,21,PREMIUM,39.90,99,138,2,2.5,PIX,mobile,0
CLI02519,59,9,Padrão,29.90,65,136,0,1.6,Débito,tv,0
CLI02520,50,14,Básico,19.90,78,122,4,3.5,,tv,0
CLI02521,45,14,Padrão,29.90,74,113,0,3.5,,Tablet,0
CLI02522,73,59,Premium,39.90,59,135,,4.2,Credito,Tablet,0
CLI02523,57,36,PREMIUM,39.90,89,16,2,2.7,Débito,Mobile,0
CLI02524,36,24,Premium,39.90,67,154,8,1.0,"Cartão de Crédito",TV,1
CLI02525,57,24,basico,19.90,93,27,5,3.6,,Desktop,1
CLI02526,59,51,Básico,19.90,82,168,4,0.5,Débito,Desktop,1
CLI02527,44,47,Básico,19.90,91,170,0,0.8,"Cartão de Crédito",TV,0
CLI02528,48,53,Básico,19.90,85,154,8,3.4,,Mobile,1
CLI02529,19,13,basico,19.90,4,66,5,4.6,Débito,TV,0
CLI02530,37,53,PREMIUM,39.90,51,35,9,2.1,Débito,tv,0
CLI02531,51,32,Básico,19.90,34,116,2,2.3,Credito,tv,0
CLI02532,55,42,PREMIUM,39.90,13,119,8,3.1,,Desktop,0
CLI02533,30,34,basico,19.90,94,146,8,4.9,"Cartão de Crédito",Tablet,1
CLI02534,51,5,PREMIUM,39.90,76,116,2,4.8,"Cartão de Crédito",Tablet,1
CLI02535,22,20,basico,19.90,45,26,4,2.5,,TV,1
CLI02536,33,14,Premium,39.90,23,106,1,0.2,,Desktop,0
CLI02537,60,39,basico,19.90,61,18,4,2.6,PIX,mobile,1
CLI02538,21,48,PREMIUM,39.90,87,137,8,3.7,Débito,TV,0
CLI02539,72,33,Premium,39.90,28,166,6,4.4,,TV,0
CLI02540,38,24,Premium,39.90,25,30,4,1.7,PIX,TV,0
CLI02541,34,12,Básico,19.90,6,101,0,2.0,"Cartão de Crédito",Mobile,1
CLI02542,27,35,Básico,19.90,6,17,5,0.5,,mobile,1
CLI02543,60,11,PREMIUM,39.90,69,13,0,0.3,PIX,TV,1
CLI02544,18,16,Premium,39.90,50,36,5,4.1,,tv,0
CLI02545,61,14,PREMIUM,39.90,41,189,4,2.8,,mobile,0
CLI02546,68,43,Premium,39.90,65,55,7,0.4,,mobile,1
CLI02547,58,10,basico,19.90,15,188,8,2.7,Credito,TV,0
CLI02548,71,59,PREMIUM,39.90,64,71,9,3.4,Débito,tv,0
CLI02549,28,9,Básico,19.90,44,59,6,3.1,,Mobile,0
CLI02550,35,19,Básico,19.90,64,168,5,4.8,Boleto,mobile,1
CLI02551,20,15,PREMIUM,39.90,60,74,7,1.0,PIX,Mobile,1
CLI02552,27,23,Básico,19.90,57,28,9,1.9,Boleto,mobile,1
CLI02553,53,14,Padrão,29.90,60,65,7,4.3,"Cartão de Crédito",Tablet,0
CLI02554,72,52,basico,19.90,86,93,9,1.8,PIX,tv,1
CLI02555,62,47,Premium,39.90,7,48,0,1.6,Débito,tv,1
CLI02556,23,7,Padrão,29.90,59,45,4,1.1,"Cartão de Crédito",TV,0
CLI02557,57,19,Básico,19.90,31,85,1,2.5,Boleto,Mobile,0
CLI02558,74,16,basico,19.90,81,73,7,3.0,Credito,TV,1
CLI02559,61,NaN,PREMIUM,39.90,6,165,0,3.1,,Desktop,0
CLI02560,64,14,PREMIUM,39.90,0,10,9,3.3,Débito,tv,1
CLI02561,71,13,basico,19.90,5,136,8,3.1,Credito,mobile,1
CLI02562,55,30,Premium,39.90,16,176,5,3.7,Credito,tv,0
CLI02563,44,60,basico,19.90,42,78,1,4.8,Credito,Mobile,0
CLI02564,22,44,Premium,39.90,59,91,4,3.6,"Cartão de Crédito",TV,1
CLI02565,61,3,Premium,39.90,44,102,2,3.7,Boleto,mobile,0
CLI02566,67,59,Premium,39.90,90,101,9,1.7,,tv,0
CLI02567,52,59,PREMIUM,39.90,85,174,7,2.4,Boleto,Desktop,0
CLI02568,29,37,PREMIUM,39.90,79,173,8,3.8,Boleto,tv,0
CLI02569,34,47,Padrão,29.90,32,39,1,4.1,Boleto,Mobile,0
CLI02570,51,43,PREMIUM,39.90,6,14,9,4.4,Débito,mobile,1
CLI02571,75,16,Básico,19.90,6,128,8,4.0,Boleto,mobile,0
CLI02572,28,43,Premium,39.90,43,144,1,3.9,"Cartão de Crédito",tv,0
CLI02573,71,7,basico,19.90,30,53,5,1.1,"Cartão de Crédito",tv,0
CLI02574,66,59,basico,19.90,34,163,3,0.8,Boleto,Desktop,0
CLI02575,50,18,Básico,,39,96,2,4.3,,Mobile,0
CLI02576,35,42,basico,19.90,75,27,4,0.7,Credito,mobile,0
CLI02577,40,30,PREMIUM,39.90,21,38,7,2.6,"Cartão de Crédito",Tablet,1
CLI02578,43,25,Padrão,29.90,35,54,0,0.1,PIX,TV,1
CLI02579,46,19,Padrão,29.90,45,64,8,0.9,Boleto,Desktop,0
CLI02580,49,51,PREMIUM,39.90,74,163,9,1.0,,mobile,0
CLI02581,30,13,basico,19.90,99,143,9,1.7,,tv,0
CLI02582,73,35,Premium,39.90,96,102,3,1.0,Débito,TV,0
CLI02583,43,14,Padrão,29.90,52,80,2,3.4,Credito,Tablet,0
CLI02584,75,25,Padrão,29.90,88,151,4,4.1,Credito,Mobile,0
CLI02585,65,11,Padrão,29.90,12,109,1,2.5,"Cartão de Crédito",TV,1
CLI02586,43,10,Premium,39.90,92,133,0,1.8,Credito,Tablet,0
CLI02587,58,37,Padrão,29.90,62,172,6,2.1,Débito,Mobile,1
CLI02588,20,20,Premium,39.90,34,132,2,1.5,Boleto,Desktop,0
CLI02589,59,41,Padrão,29.90,27,137,5,3.3,PIX,Tablet,0
CLI02590,76,2,Premium,39.90,64,112,6,3.3,PIX,mobile,0
CLI02591,68,36,Básico,19.90,53,107,0,1.6,"Cartão de Crédito",Mobile,1
CLI02592,58,39,PREMIUM,39.90,6,60,0,1.1,Credito,Mobile,0
CLI02593,26,55,Padrão,29.90,95,68,2,0.4,"Cartão de Crédito",Desktop,0
CLI02594,73,37,basico,19.90,49,73,1,2.0,Credito,mobile,0
CLI02595,29,7,PREMIUM,39.90,46,22,8,1.8,Boleto,mobile,1
CLI02596,20,50,PREMIUM,39.90,9,24,3,2.9,,Desktop,1
CLI02597,61,55,basico,19.90,74,159,3,0.2,Boleto,TV,0
CLI02598,36,45,Padrão,29.90,51,137,0,2.2,"Cartão de Crédito",TV,0
CLI02599,46,59,Padrão,29.90,16,94,8,4.5,Boleto,Tablet,0
CLI02600,64,48,Premium,39.90,81,88,0,0.9,Boleto,tv,0
CLI02601,74,12,PREMIUM,39.90,16,111,2,2.7,Credito,mobile,0
CLI02602,26,19,PREMIUM,39.90,99,138,2,2.9,Boleto,Desktop,0
CLI02603,19,57,Premium,39.90,60,11,5,4.7,,Desktop,1
CLI02604,36,31,PREMIUM,39.90,28,40,2,4.9,"Cartão de Crédito",Mobile,0
CLI02605,,NaN,PREMIUM,39.90,79,16,0,0.2,Boleto,Desktop,1
CLI02606,45,44,Básico,19.90,18,51,4,2.1,Débito,TV,0
CLI02607,29,40,Básico,19.90,60,169,5,1.7,Credito,tv,0
CLI02608,67,34,Premium,39.90,43,142,4,0.6,Débito,mobile,1
CLI02609,73,46,Premium,39.90,72,54,8,2.5,PIX,TV,1
CLI02610,30,3,PREMIUM,39.90,50,114,9,2.9,,Tablet,1
CLI02611,50,34,Padrão,29.90,53,149,1,2.8,Credito,mobile,0
CLI02612,32,19,Básico,19.90,78,165,2,1.1,Boleto,Desktop,0
CLI02613,40,58,PREMIUM,39.90,96,115,1,2.8,,Tablet,0
CLI02614,65,23,Premium,39.90,96,46,6,4.0,Boleto,Tablet,0
CLI02615,27,33,Premium,39.90,28,123,8,4.7,Débito,TV,0
CLI02616,28,39,basico,19.90,91,180,5,0.5,Débito,mobile,0
CLI02617,20,42,basico,19.90,3,39,1,1.3,,TV,1
CLI02618,31,5,basico,19.90,68,56,1,0.2,"Cartão de Crédito",Mobile,1
CLI02619,42,55,Padrão,29.90,99,54,0,1.5,Débito,mobile,0
CLI02620,46,38,basico,19.90,37,73,1,5.0,"Cartão de Crédito",Tablet,0
CLI02621,42,44,Premium,39.90,7,54,7,2.0,"Cartão de Crédito",tv,1
CLI02622,42,28,basico,19.90,13,81,4,3.6,,Tablet,0
CLI02623,49,1,Básico,19.90,42,169,8,4.7,Credito,mobile,0
CLI02624,68,17,Padrão,29.90,45,187,2,2.9,"Cartão de Crédito",Desktop,0
CLI02625,21,39,Padrão,29.90,95,95,7,2.9,PIX,TV,0
CLI02626,18,15,PREMIUM,39.90,67,20,6,4.8,PIX,Mobile,0
CLI02627,67,27,Premium,39.90,10,133,5,0.1,Boleto,TV,0
CLI02628,51,55,Premium,39.90,64,127,2,1.9,"Cartão de Crédito",TV,0
CLI02629,61,57,Básico,19.90,89,89,8,3.1,"Cartão de Crédito",Desktop,1
CLI02630,34,21,Premium,39.90,3,166,3,4.0,Boleto,Mobile,0
CLI02631,55,48,PREMIUM,39.90,74,100,0,3.7,"Cartão de Crédito",TV,0
CLI02632,55,10,Básico,19.90,51,129,8,3.8,,TV,1
CLI02633,22,19,Premium,39.90,65,87,5,0.8,Credito,tv,0
CLI02634,52,NaN,Básico,,53,189,6,1.9,Boleto,Mobile,0
CLI02635,25,57,Básico,19.90,25,102,5,1.9,Credito,TV,0
CLI02636,70,5,basico,19.90,49,42,8,2.0,Credito,TV,1
CLI02637,23,34,Padrão,29.90,29,117,2,0.3,"Cartão de Crédito",mobile,0
CLI02638,32,12,Premium,39.90,87,56,2,2.5,Boleto,mobile,0
CLI02639,66,6,Padrão,29.90,63,33,3,1.6,"Cartão de Crédito",Tablet,0
CLI02640,41,40,Básico,19.90,0,81,9,4.0,Boleto,mobile,0
CLI02641,59,19,basico,19.90,50,39,0,4.8,Boleto,Mobile,0
CLI02642,19,11,Padrão,29.90,55,75,3,3.0,PIX,TV,0
CLI02643,68,36,Padrão,29.90,59,22,4,0.2,Débito,TV,1
CLI02644,18,49,Básico,19.90,12,55,9,3.4,"Cartão de Crédito",mobile,1
CLI02645,19,41,Premium,39.90,79,80,4,1.8,Credito,mobile,1
CLI02646,75,17,basico,19.90,65,26,0,2.2,Credito,TV,1
CLI02647,48,59,PREMIUM,39.90,71,173,6,3.9,Boleto,tv,0
CLI02648,41,19,basico,19.90,72,58,3,0.6,,Desktop,0
CLI02649,42,5,PREMIUM,39.90,89,90,2,1.0,Débito,mobile,1
CLI02650,69,53,Premium,39.90,5,53,1,0.9,Credito,mobile,0
CLI02651,61,46,PREMIUM,39.90,46,157,8,0.7,"Cartão de Crédito",mobile,0
CLI02652,70,NaN,Padrão,,7,25,3,4.4,Débito,Tablet,0
CLI02653,72,8,Básico,19.90,52,82,3,0.2,"Cartão de Crédito",Desktop,0
CLI02654,45,7,Premium,39.90,26,45,9,3.8,Boleto,tv,0
CLI02655,23,29,Premium,39.90,22,97,4,1.6,Credito,TV,1
CLI02656,45,44,Padrão,29.90,90,93,2,0.6,PIX,tv,0
CLI02657,41,2,PREMIUM,39.90,73,64,7,4.0,Boleto,Desktop,0
CLI02658,56,38,Premium,39.90,13,91,6,1.1,Credito,Mobile,1
CLI02659,56,36,basico,19.90,81,70,0,2.9,Credito,TV,1
CLI02660,25,17,Premium,39.90,96,108,0,4.8,Boleto,Mobile,0
CLI02661,64,21,Básico,19.90,17,141,2,3.6,Boleto,Tablet,0
CLI02662,,NaN,Básico,19.90,94,152,4,0.7,,Tablet,0
CLI02663,73,43,PREMIUM,39.90,66,79,6,0.7,Boleto,Mobile,0
CLI02664,39,5,basico,19.90,82,184,1,0.7,Boleto,TV,1
CLI02665,37,42,PREMIUM,39.90,31,37,8,2.0,Credito,Desktop,1
CLI02666,65,42,basico,19.90,61,188,3,3.0,"Cartão de Crédito",Mobile,0
CLI02667,59,60,Padrão,29.90,63,41,7,0.5,Credito,Tablet,1
CLI02668,56,24,PREMIUM,39.90,95,120,8,2.1,Credito,Tablet,1
CLI02669,65,6,Premium,39.90,16,134,2,1.4,"Cartão de Crédito",tv,1
CLI02670,42,39,basico,19.90,45,99,8,3.2,PIX,Tablet,0
CLI02671,42,42,Premium,39.90,67,139,8,2.2,Débito,Desktop,1
CLI02672,34,12,Padrão,29.90,10,80,9,1.0,Credito,Desktop,1
CLI02673,65,9,Padrão,29.90,34,34,0,4.9,Credito,TV,0
CLI02674,43,44,PREMIUM,39.90,53,37,7,0.7,Credito,Desktop,0
CLI02675,74,18,Básico,19.90,59,56,7,0.9,Boleto,tv,1
CLI02676,44,57,Premium,39.90,35,150,3,4.3,Boleto,TV,0
CLI02677,49,3,basico,19.90,30,61,2,0.4,Débito,mobile,0
CLI02678,61,42,Premium,39.90,48,183,8,3.1,,tv,0
CLI02679,61,6,Padrão,29.90,26,52,9,2.9,Débito,tv,1
CLI02680,44,29,Básico,19.90,89,140,6,0.4,"Cartão de Crédito",Mobile,0
CLI02681,75,50,Premium,39.90,92,182,9,0.8,,Mobile,1
CLI02682,59,3,Premium,39.90,31,120,7,1.1,,Tablet,0
CLI02683,67,58,basico,19.90,67,142,6,4.3,Boleto,mobile,1
CLI02684,39,17,PREMIUM,39.90,65,159,0,3.3,Boleto,Mobile,0
CLI02685,50,1,Padrão,29.90,10,89,8,2.8,,Mobile,1
CLI02686,64,3,Padrão,29.90,5,61,9,3.8,Débito,mobile,1
CLI02687,26,38,PREMIUM,39.90,93,74,3,4.4,Boleto,tv,0
CLI02688,31,50,basico,19.90,32,166,0,2.9,Credito,Mobile,1
CLI02689,43,24,Básico,19.90,57,46,9,2.2,Credito,TV,1
CLI02690,22,6,PREMIUM,39.90,81,45,9,0.3,"Cartão de Crédito",mobile,0
CLI02691,41,47,Básico,19.90,65,186,0,3.4,Credito,TV,0
CLI02692,25,60,Premium,39.90,22,182,0,4.3,"Cartão de Crédito",tv,0
CLI02693,27,NaN,Básico,19.90,70,187,,3.2,Débito,Mobile,0
CLI02694,39,20,PREMIUM,39.90,55,74,6,1.4,Débito,Mobile,0
CLI02695,34,41,Padrão,29.90,28,83,7,0.7,Débito,Mobile,1
CLI02696,53,12,PREMIUM,39.90,63,80,8,2.4,Débito,Desktop,0
CLI02697,62,56,basico,19.90,51,126,2,0.4,Boleto,tv,0
CLI02698,68,12,PREMIUM,39.90,40,161,5,4.0,Boleto,TV,0
CLI02699,54,10,Básico,19.90,58,87,8,1.9,Débito,tv,0
CLI02700,54,6,PREMIUM,39.90,76,54,5,5.0,PIX,Tablet,0
CLI02701,44,44,Básico,19.90,89,28,6,3.8,Credito,mobile,0
CLI02702,22,44,Premium,39.90,79,145,7,1.0,Credito,Desktop,1
CLI02703,58,57,Padrão,29.90,92,187,7,4.3,PIX,mobile,0
CLI02704,71,26,Básico,19.90,47,80,2,4.9,,TV,0
CLI02705,43,53,basico,19.90,32,148,3,3.6,,tv,0
CLI02706,33,53,Premium,39.90,5,91,6,2.8,Credito,mobile,1
CLI02707,41,56,PREMIUM,39.90,2,23,4,2.0,"Cartão de Crédito",tv,1
CLI02708,51,54,basico,19.90,15,70,2,4.3,PIX,tv,0
CLI02709,18,37,PREMIUM,39.90,75,113,0,0.9,Credito,Tablet,0
CLI02710,74,52,Premium,39.90,41,51,0,3.1,,Desktop,0
CLI02711,44,53,Padrão,29.90,37,186,1,3.7,Débito,Mobile,0
CLI02712,53,29,basico,19.90,20,178,9,2.1,Credito,Tablet,1
CLI02713,,8,PREMIUM,39.90,26,126,1,3.9,Boleto,Desktop,1
CLI02714,40,31,PREMIUM,39.90,67,111,6,0.7,"Cartão de Crédito",mobile,0
CLI02715,32,42,PREMIUM,39.90,60,162,5,2.9,PIX,Desktop,1
CLI02716,48,30,basico,19.90,84,87,5,3.9,PIX,Tablet,0
CLI02717,29,42,Padrão,29.90,97,37,4,0.7,"Cartão de Crédito",Mobile,0
CLI02718,68,10,Básico,19.90,70,96,8,1.7,,Mobile,1
CLI02719,26,46,Padrão,29.90,93,121,8,0.6,,mobile,1
CLI02720,76,48,Básico,19.90,16,109,6,2.0,Boleto,mobile,1
CLI02721,56,29,PREMIUM,39.90,51,175,1,1.1,Credito,tv,1
CLI02722,69,43,Básico,19.90,69,166,8,2.5,PIX,TV,0
CLI02723,41,9,basico,19.90,68,117,1,4.7,Boleto,tv,0
CLI02724,49,44,Básico,19.90,60,107,7,0.5,PIX,mobile,0
CLI02725,28,51,Premium,39.90,90,140,7,1.1,Credito,TV,0
CLI02726,47,30,Premium,39.90,76,96,2,4.0,"Cartão de Crédito",TV,0
CLI02727,66,19,Premium,39.90,23,46,2,3.8,PIX,Desktop,0
CLI02728,46,10,basico,19.90,62,109,4,2.9,Boleto,mobile,0
CLI02729,36,20,basico,19.90,63,111,9,3.9,Boleto,mobile,0
CLI02730,53,1,basico,19.90,12,15,5,1.2,Boleto,mobile,1
CLI02731,42,13,PREMIUM,39.90,68,172,2,3.5,"Cartão de Crédito",Mobile,0
CLI02732,44,4,Básico,19.90,39,108,6,3.0,Boleto,tv,1
CLI02733,27,41,Premium,39.90,37,29,9,0.4,PIX,TV,1
CLI02734,48,39,Básico,19.90,42,37,5,5.0,Boleto,Desktop,1
CLI02735,41,16,Premium,39.90,42,133,0,1.2,Débito,Tablet,0
CLI02736,63,20,Básico,19.90,9,11,4,4.5,"Cartão de Crédito",Desktop,1
CLI02737,65,3,Padrão,29.90,14,134,2,4.9,,Tablet,1
CLI02738,26,3,basico,19.90,5,28,1,1.4,Boleto,Mobile,1
CLI02739,36,29,PREMIUM,39.90,1,60,9,2.5,Credito,tv,1
CLI02740,52,39,Básico,19.90,36,86,7,1.6,PIX,TV,0
CLI02741,54,27,PREMIUM,39.90,25,95,9,1.9,Débito,Desktop,0
CLI02742,38,11,Premium,39.90,27,180,5,1.0,"Cartão de Crédito",Tablet,1
CLI02743,27,15,Básico,19.90,17,41,1,3.2,Débito,Tablet,1
CLI02744,50,48,Premium,39.90,92,163,5,4.6,PIX,Desktop,0
CLI02745,30,39,Básico,19.90,88,139,5,0.5,,TV,1
CLI02746,58,59,Padrão,29.90,17,132,1,4.4,PIX,Desktop,0
CLI02747,76,8,Premium,39.90,8,154,3,0.7,PIX,mobile,1
CLI02748,56,3,Básico,19.90,51,182,2,2.7,Débito,Mobile,1
CLI02749,63,15,Padrão,29.90,37,62,1,1.2,PIX,mobile,1
CLI02750,43,6,Premium,39.90,83,167,8,3.8,Credito,TV,1
CLI02751,23,23,basico,19.90,3,74,0,1.0,"Cartão de Crédito",Tablet,1
CLI02752,35,27,Básico,19.90,27,185,3,0.4,PIX,mobile,1
CLI02753,53,8,Premium,39.90,35,111,6,0.9,"Cartão de Crédito",mobile,0
CLI02754,32,31,Padrão,29.90,21,160,9,1.1,Débito,tv,0
CLI02755,41,34,Padrão,29.90,90,63,2,2.7,Boleto,Mobile,0
CLI02756,20,11,PREMIUM,39.90,97,36,6,3.5,,mobile,1
CLI02757,28,22,Premium,39.90,4,130,6,1.1,Credito,TV,1
CLI02758,54,39,PREMIUM,39.90,20,127,0,0.9,Débito,mobile,0
CLI02759,30,36,Premium,39.90,96,121,9,2.8,Débito,tv,0
CLI02760,32,22,basico,19.90,40,140,7,1.1,Boleto,Tablet,0
CLI02761,21,53,PREMIUM,39.90,97,33,6,3.5,PIX,tv,0
CLI02762,59,16,Padrão,29.90,74,93,7,2.7,Credito,Desktop,1
CLI02763,67,35,PREMIUM,39.90,94,24,5,4.0,,Mobile,0
CLI02764,25,1,Premium,39.90,89,167,9,0.1,Débito,Tablet,0
CLI02765,50,16,Premium,39.90,6,118,2,4.8,Credito,Desktop,0
CLI02766,26,27,Básico,19.90,42,53,3,1.0,Credito,TV,0
CLI02767,47,60,PREMIUM,39.90,44,111,9,4.8,,Desktop,1
CLI02768,61,21,PREMIUM,39.90,36,82,8,2.5,Débito,mobile,0
CLI02769,48,45,Premium,39.90,83,159,9,1.8,,Desktop,0
CLI02770,67,47,Premium,39.90,20,59,7,1.5,Credito,Mobile,1
CLI02771,35,24,PREMIUM,39.90,7,69,8,2.3,Boleto,tv,0
CLI02772,68,3,PREMIUM,39.90,77,116,0,4.2,Credito,Desktop,0
CLI02773,31,53,basico,19.90,51,87,5,2.5,Boleto,tv,0
CLI02774,26,12,Premium,39.90,77,145,2,0.0,Credito,Desktop,0
CLI02775,58,9,PREMIUM,39.90,33,27,1,0.2,,tv,0
CLI02776,35,22,Premium,39.90,95,76,4,0.8,,mobile,1
CLI02777,26,40,Padrão,29.90,43,158,9,0.2,Boleto,Tablet,0
CLI02778,46,24,PREMIUM,39.90,48,44,8,5.0,Boleto,TV,1
CLI02779,29,7,Padrão,29.90,88,132,6,3.3,PIX,mobile,0
CLI02780,35,4,Premium,39.90,3,19,4,1.6,PIX,Tablet,1
CLI02781,36,29,Básico,19.90,9,33,0,0.2,,Tablet,1
CLI02782,45,40,Premium,39.90,60,13,5,1.2,Boleto,TV,0
CLI02783,76,6,PREMIUM,39.90,48,106,4,0.9,PIX,Mobile,1
CLI02784,22,57,Básico,19.90,29,125,1,1.9,Credito,TV,0
CLI02785,24,35,basico,19.90,78,182,4,0.7,Credito,Desktop,1
CLI02786,54,1,Premium,39.90,6,141,1,2.4,Débito,tv,1
CLI02787,20,26,basico,19.90,55,18,8,0.2,Débito,Tablet,1
CLI02788,25,8,Básico,19.90,61,95,8,0.2,,Mobile,0
CLI02789,53,55,Premium,39.90,38,29,6,1.2,Débito,TV,0
CLI02790,28,4,Premium,39.90,91,10,6,3.2,Credito,Mobile,1
CLI02791,50,7,basico,19.90,18,72,6,3.2,Credito,tv,0
CLI02792,20,34,Básico,19.90,3,13,1,2.0,Credito,tv,1
CLI02793,19,24,Premium,39.90,28,33,0,2.0,Credito,Mobile,1
CLI02794,37,39,PREMIUM,39.90,54,147,8,1.3,Débito,tv,0
CLI02795,22,10,Premium,39.90,57,113,4,0.1,Débito,Mobile,0
CLI02796,28,16,Premium,39.90,30,142,9,0.7,Credito,Desktop,0
CLI02797,57,18,Premium,39.90,22,52,5,4.3,,Desktop,0
CLI02798,39,41,Básico,19.90,53,135,5,1.1,"Cartão de Crédito",TV,1
CLI02799,23,1,Padrão,29.90,70,189,8,0.5,Débito,mobile,1
CLI02800,21,23,Premium,39.90,58,119,9,3.2,Débito,Mobile,0
CLI02801,38,37,Padrão,29.90,6,131,8,4.1,Boleto,Desktop,1
CLI02802,31,48,Premium,39.90,27,123,8,0.4,,tv,0
CLI02803,31,22,PREMIUM,39.90,59,130,1,0.6,"Cartão de Crédito",Desktop,0
CLI02804,20,23,Padrão,29.90,54,142,0,4.8,PIX,Tablet,0
CLI02805,26,41,Premium,39.90,35,57,8,3.7,Boleto,Tablet,0
CLI02806,28,35,basico,19.90,15,182,0,1.5,Credito,Desktop,1
CLI02807,39,52,Padrão,29.90,69,25,4,3.9,"Cartão de Crédito",Tablet,1
CLI02808,42,5,basico,19.90,21,62,9,4.4,Boleto,mobile,1
CLI02809,39,51,PREMIUM,39.90,97,34,7,2.9,Credito,mobile,1
CLI02810,37,15,PREMIUM,39.90,39,185,7,4.8,PIX,mobile,0
