cliente_id,idade,genero,parceiro,dependentes,acessibilidade,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,avaliacao_conteudo,media_avaliacao_plataforma,formato_mais_assistido,contatos_suporte,metodo_pagamento,dispositivo_principal,churn
CLI_020887,19.0,Feminino,0.0,0.0,0,24.0,Premium,39.9,12,83,1.5,3.7,Filmes,4.0,Débito Automático,Tablet,0
CLI_020888,29.0,Feminino,1.0,0.0,1,12.0,Básico,19.9,53,49,0.5,2.1,Séries,6.0,Cartão de Crédito,Desktop,1
CLI_020889,63.0,Feminino,0.0,0.0,0,54.0,Premium,39.9,33,78,1.1,4.2,Séries,3.0,Boleto,Desktop,0
CLI_020890,33.0,Masculino,1.0,0.0,0,20.0,Padrão,29.9,41,143,,4.4,Infantil,8.0,Credito,Tablet,0
CLI_020891,61.0,Feminino,0.0,1.0,0,8.0,Básico,19.9,26,71,4.7,2.5,Filmes,3.0,Débito,tv,0
CLI_020892,69.0,Masculino,1.0,,0,16.0,Padrão,29.9,95,15,3.9,2.8,Filmes,6.0,PIX,Mobile,0
CLI_020893,45.0,Masculino,1.0,0.0,1,9.0,Padrão,29.9,34,131,4.9,2.6,Séries,0.0,Boleto,Desktop,1
CLI_020894,63.0,Feminino,0.0,0.0,1,51.0,Básico,19.9,26,49,3.5,4.8,Infantil,7.0,Cartão de Crédito,tv,1
CLI_020895,40.0,Masculino,1.0,0.0,0,49.0,Básico,19.9,43,22,4.4,2.8,Filmes,4.0,Boleto,mobile,0
CLI_020896,53.0,Masculino,1.0,,1,43.0,Padrão,29.9,88,112,1.3,4.3,Séries,0.0,Credito,mobile,0
CLI_020897,73.0,Feminino,0.0,0.0,0,2.0,Básico,19.9,38,101,1.9,4.0,Filmes,4.0,Cartão de Crédito,Mobile,0
CLI_020898,34.0,Masculino,1.0,,0,34.0,Básico,19.9,76,101,1.2,4.0,Filmes,3.0,Débito,Mobile,0
CLI_020899,49.0,Feminino,1.0,,0,43.0,Básico,19.9,30,37,1.9,3.0,Séries,6.0,Credito,Mobile,0
CLI_020900,72.0,Feminino,1.0,0.0,1,37.0,Padrão,29.9,51,186,0.7,1.9,Filmes,3.0,Débito,Desktop,0
CLI_020901,63.0,Feminino,,0.0,0,49.0,Básico,19.9,28,27,2.8,1.7,Novelas,5.0,Boleto,Desktop,0
CLI_020902,75.0,Masculino,1.0,0.0,1,58.0,Básico,19.9,55,173,3.8,,Filmes,0.0,Boleto,Tablet,0
CLI_020903,37.0,Feminino,1.0,0.0,0,14.0,Básico,19.9,33,139,1.1,2.2,Séries,3.0,Débito,mobile,1
CLI_020904,38.0,Feminino,1.0,1.0,0,45.0,Básico,19.9,36,111,1.3,2.5,Filmes,2.0,PIX,Desktop,1
CLI_020905,75.0,Feminino,0.0,0.0,0,17.0,Básico,19.9,52,92,1.5,2.9,Séries,6.0,Cartão de Crédito,Mobile,0
CLI_020906,66.0,Masculino,0.0,0.0,0,22.0,Premium,39.9,26,118,4.9,3.3,Séries,1.0,Débito,TV,0
CLI_020907,72.0,Masculino,0.0,1.0,1,21.0,Básico,19.9,64,69,1.9,2.4,Séries,1.0,Boleto,Tablet,0
CLI_020908,20.0,Masculino,1.0,1.0,1,3.0,Padrão,29.9,8,162,,3.9,Documentários,1.0,Credito,Mobile,0
CLI_020909,70.0,Feminino,1.0,0.0,0,3.0,Premium,39.9,61,151,2.1,3.1,Infantil,4.0,Débito,mobile,0
CLI_020910,64.0,Feminino,1.0,0.0,0,51.0,Premium,39.9,60,163,,4.4,Novelas,5.0,Cartão de Crédito,Desktop,0
CLI_020911,37.0,Masculino,1.0,,1,29.0,Padrão,29.9,63,106,1.4,3.8,Filmes,0.0,PIX,TV,0
CLI_020912,28.0,Feminino,0.0,0.0,0,22.0,Premium,39.9,79,181,2.2,4.2,Filmes,3.0,Cartão de Crédito,Desktop,1
CLI_020913,74.0,Feminino,1.0,0.0,0,41.0,Básico,19.9,16,66,1.1,1.5,Filmes,7.0,Credito,tv,0
CLI_020914,32.0,Feminino,1.0,,0,10.0,Padrão,29.9,98,153,2.3,4.6,Séries,4.0,Credito,Mobile,0
CLI_020915,48.0,Masculino,1.0,0.0,0,37.0,Premium,39.9,31,112,0.2,4.4,Novelas,5.0,Credito,TV,1
CLI_020916,33.0,Feminino,1.0,0.0,1,2.0,Básico,19.9,53,133,3.4,5.0,Séries,0.0,Débito,TV,1
CLI_020917,54.0,Feminino,1.0,0.0,0,34.0,Básico,19.9,23,83,3.8,3.1,Esportivos,7.0,Débito,TV,0
CLI_020918,40.0,Masculino,1.0,0.0,0,26.0,Padrão,29.9,17,101,3.5,3.3,Documentários,4.0,Débito,tv,0
CLI_020919,34.0,Masculino,,1.0,0,15.0,Básico,19.9,52,52,2.1,3.3,Séries,2.0,PIX,Tablet,1
CLI_020920,42.0,Masculino,1.0,0.0,0,22.0,Básico,19.9,96,40,2.2,3.4,Filmes,3.0,PIX,Tablet,0
CLI_020921,43.0,Feminino,0.0,,1,49.0,Padrão,29.9,6,75,2.7,5.0,Séries,9.0,Cartão de Crédito,tv,0
CLI_020922,43.0,Masculino,1.0,0.0,0,37.0,Básico,19.9,85,67,3.0,3.0,Séries,7.0,Credito,mobile,0
CLI_020923,74.0,Feminino,1.0,0.0,0,40.0,Básico,19.9,95,143,,,Séries,6.0,Cartão de Crédito,TV,1
CLI_020924,36.0,Masculino,,0.0,0,44.0,Premium,39.9,17,166,3.6,2.6,Filmes,6.0,Credito,Mobile,0
CLI_020925,57.0,Masculino,0.0,0.0,0,,Básico,19.9,53,79,5.0,4.8,Séries,0.0,Cartão de Crédito,Desktop,0
CLI_020926,69.0,Feminino,0.0,1.0,1,10.0,Premium,39.9,44,12,1.6,5.0,Filmes,9.0,Cartão de Crédito,Tablet,0
CLI_020927,62.0,Feminino,1.0,0.0,0,22.0,Básico,19.9,67,130,2.9,4.2,Filmes,4.0,Credito,Mobile,0
CLI_020928,72.0,Feminino,1.0,,0,17.0,Premium,39.9,85,43,2.3,2.9,Filmes,3.0,Boleto,tv,0
CLI_020929,48.0,Feminino,1.0,,0,19.0,Premium,39.9,55,52,3.7,5.0,Esportivos,8.0,Cartão de Crédito,Tablet,1
CLI_020930,34.0,Feminino,1.0,0.0,0,21.0,Básico,19.9,70,89,4.5,2.7,Filmes,8.0,Cartão de Crédito,mobile,0
CLI_020931,26.0,Masculino,,1.0,0,,Premium,39.9,75,55,3.7,3.1,Séries,3.0,Boleto,Desktop,1
CLI_020932,65.0,Feminino,,0.0,0,14.0,Padrão,29.9,56,109,1.8,3.0,Séries,8.0,Débito,Mobile,0
CLI_020933,,Masculino,,0.0,0,27.0,Básico,19.9,94,90,3.9,3.6,Séries,5.0,Boleto,tv,0
CLI_020934,58.0,Feminino,,1.0,1,20.0,Básico,19.9,91,61,2.1,5.0,Filmes,6.0,Cartão de Crédito,Tablet,0
CLI_020935,28.0,Feminino,1.0,0.0,0,39.0,Básico,19.9,42,56,2.4,4.9,Filmes,0.0,Débito,mobile,0
CLI_020936,25.0,Feminino,,0.0,0,30.0,Padrão,29.9,35,154,3.0,2.9,Filmes,4.0,Débito,Desktop,0
CLI_020937,24.0,Masculino,1.0,0.0,0,60.0,Básico,19.9,14,58,1.2,3.2,Filmes,4.0,Débito,mobile,1
CLI_020938,33.0,Masculino,1.0,0.0,0,20.0,Básico,19.9,44,57,2.0,,Séries,2.0,Boleto,Tablet,0
CLI_020939,72.0,Masculino,1.0,0.0,0,30.0,Padrão,29.9,13,39,4.7,2.6,Novelas,2.0,Credito,Tablet,1
CLI_020940,59.0,Feminino,1.0,0.0,0,60.0,Básico,19.9,88,42,3.7,2.3,Filmes,4.0,Credito,tv,0
CLI_020941,70.0,Feminino,0.0,1.0,0,49.0,Básico,19.9,34,116,1.0,3.2,Filmes,2.0,Credito,mobile,0
CLI_020942,65.0,Masculino,0.0,0.0,0,51.0,Básico,19.9,9,104,4.2,2.4,Filmes,0.0,Boleto,Desktop,0
CLI_020943,25.0,Masculino,0.0,,0,10.0,Básico,19.9,62,117,0.2,3.9,Filmes,8.0,Credito,Mobile,0
CLI_020944,20.0,Masculino,,1.0,0,57.0,Básico,19.9,57,40,2.5,4.5,Filmes,8.0,Débito,Desktop,0
CLI_020945,69.0,Feminino,1.0,1.0,0,59.0,Premium,39.9,34,66,1.2,3.0,Documentários,5.0,Débito,TV,1
CLI_020946,49.0,Masculino,1.0,1.0,1,46.0,Padrão,29.9,49,103,3.0,3.6,Filmes,9.0,Cartão de Crédito,mobile,0
CLI_020947,72.0,Feminino,0.0,1.0,1,41.0,Básico,19.9,77,16,,3.5,Infantil,3.0,Cartão de Crédito,Tablet,1
CLI_020948,53.0,Feminino,1.0,0.0,0,29.0,Básico,19.9,86,31,4.1,4.6,Séries,4.0,PIX,mobile,0
CLI_020949,21.0,Feminino,1.0,1.0,1,,Básico,19.9,49,104,3.2,3.0,Séries,5.0,Cartão de Crédito,Mobile,1
CLI_020950,67.0,Masculino,1.0,1.0,0,29.0,Básico,19.9,49,156,4.7,2.1,Séries,1.0,Cartão de Crédito,Tablet,0
CLI_020951,50.0,Masculino,0.0,0.0,1,15.0,Premium,39.9,68,34,3.6,4.9,Séries,7.0,Credito,tv,1
CLI_020952,57.0,Feminino,0.0,0.0,1,20.0,Básico,19.9,90,132,4.7,2.8,Documentários,2.0,Cartão de Crédito,mobile,0
CLI_020953,19.0,Feminino,0.0,0.0,1,45.0,Premium,39.9,71,64,4.5,4.4,Infantil,6.0,Boleto,Desktop,0
CLI_020954,28.0,Feminino,1.0,1.0,1,58.0,Padrão,29.9,44,70,0.3,4.0,Séries,0.0,Boleto,mobile,1
CLI_020955,43.0,Feminino,1.0,0.0,1,44.0,Básico,19.9,21,109,3.9,4.3,Novelas,2.0,Credito,tv,0
CLI_020956,42.0,Feminino,0.0,,0,28.0,Premium,39.9,38,153,1.8,3.4,Séries,1.0,Credito,Desktop,0
CLI_020957,20.0,Feminino,1.0,0.0,1,23.0,Premium,39.9,28,175,3.4,4.2,Filmes,0.0,Débito,TV,0
CLI_020958,72.0,Masculino,0.0,,0,39.0,Padrão,29.9,36,121,,4.0,Séries,7.0,PIX,mobile,0
CLI_020959,50.0,Feminino,1.0,0.0,1,54.0,Básico,19.9,62,156,2.9,2.7,Séries,7.0,Cartão de Crédito,TV,1
CLI_020960,38.0,Feminino,1.0,0.0,0,38.0,Básico,19.9,47,19,1.2,4.5,Séries,9.0,Cartão de Crédito,Mobile,1
CLI_020961,47.0,Masculino,,0.0,0,30.0,Padrão,29.9,11,49,4.3,4.9,Infantil,5.0,Credito,Mobile,0
CLI_020962,48.0,Feminino,1.0,1.0,0,56.0,Básico,19.9,94,155,3.8,1.9,Filmes,0.0,Cartão de Crédito,Desktop,1
CLI_020963,51.0,Masculino,0.0,0.0,0,,Padrão,29.9,48,155,0.1,3.7,Filmes,4.0,Credito,Mobile,0
CLI_020964,26.0,Feminino,1.0,1.0,0,55.0,Padrão,29.9,29,82,2.9,3.3,Novelas,9.0,Credito,Desktop,0
CLI_020965,28.0,Masculino,0.0,0.0,0,20.0,Padrão,29.9,7,104,3.6,5.0,Séries,3.0,PIX,Desktop,0
CLI_020966,32.0,Feminino,1.0,0.0,0,32.0,Padrão,29.9,91,106,1.4,3.3,Infantil,0.0,Cartão de Crédito,TV,1
CLI_020967,48.0,Masculino,1.0,0.0,0,6.0,Básico,19.9,92,129,2.9,4.3,Infantil,1.0,Cartão de Crédito,TV,0
CLI_020968,46.0,Feminino,1.0,,0,51.0,Básico,19.9,51,25,3.7,3.1,Séries,4.0,Boleto,TV,0
CLI_020969,47.0,Masculino,,,0,54.0,Básico,19.9,56,185,2.6,2.8,Séries,7.0,PIX,mobile,0
CLI_020970,52.0,Feminino,1.0,0.0,0,20.0,Básico,19.9,48,126,4.0,5.0,Séries,4.0,PIX,Desktop,1
CLI_020971,23.0,Masculino,0.0,1.0,0,56.0,Básico,19.9,26,107,3.5,2.3,Séries,0.0,PIX,tv,1
CLI_020972,43.0,Feminino,1.0,0.0,0,58.0,Básico,19.9,14,13,4.5,,Esportivos,9.0,PIX,TV,0
CLI_020973,49.0,Masculino,1.0,0.0,0,12.0,Básico,19.9,93,131,3.7,4.1,Filmes,2.0,PIX,Tablet,0
CLI_020974,68.0,Masculino,0.0,1.0,0,56.0,Padrão,29.9,77,90,0.6,3.5,Infantil,0.0,Credito,Desktop,0
CLI_020975,52.0,Feminino,1.0,0.0,0,5.0,Básico,19.9,14,65,2.9,2.0,Filmes,7.0,Débito,tv,0
CLI_020976,73.0,Feminino,1.0,0.0,0,25.0,Básico,19.9,82,148,2.3,0.9,Infantil,5.0,Débito,TV,0
CLI_020977,74.0,Feminino,,0.0,0,53.0,Padrão,29.9,58,106,0.3,2.8,Séries,3.0,Credito,Desktop,0
CLI_020978,31.0,Feminino,,0.0,1,52.0,Básico,19.9,75,150,1.8,5.0,Séries,7.0,Credito,Tablet,0
CLI_020979,43.0,Feminino,1.0,0.0,0,11.0,Padrão,29.9,73,16,2.8,3.5,Séries,4.0,Boleto,Desktop,0
CLI_020980,63.0,Outros,1.0,0.0,0,37.0,Premium,39.9,97,124,3.7,,Séries,0.0,Cartão de Crédito,TV,0
CLI_020981,45.0,Masculino,0.0,0.0,0,2.0,Básico,19.9,66,105,2.2,3.7,Filmes,8.0,PIX,TV,0
CLI_020982,46.0,Masculino,0.0,,0,30.0,Básico,19.9,95,18,1.9,5.0,Séries,7.0,Boleto,mobile,1
CLI_020983,65.0,Feminino,1.0,0.0,0,34.0,Padrão,29.9,71,159,3.6,4.0,Filmes,7.0,Credito,mobile,1
CLI_020984,58.0,Masculino,,0.0,1,34.0,Premium,39.9,47,103,,3.3,Infantil,9.0,Cartão de Crédito,tv,1
CLI_020985,29.0,Feminino,,,0,,Básico,19.9,61,44,0.2,3.5,Documentários,0.0,PIX,Mobile,1
CLI_020986,59.0,Feminino,1.0,0.0,0,50.0,Básico,19.9,83,100,3.3,4.6,Séries,5.0,Credito,Tablet,0
CLI_020987,35.0,Masculino,0.0,0.0,1,55.0,Premium,39.9,93,182,1.0,2.1,Filmes,4.0,Cartão de Crédito,Tablet,1
CLI_020988,26.0,Feminino,1.0,0.0,0,38.0,Básico,19.9,52,84,3.4,3.0,Filmes,6.0,Cartão de Crédito,tv,0
CLI_020989,74.0,Masculino,1.0,0.0,0,42.0,Básico,19.9,14,32,4.6,3.6,Esportivos,1.0,PIX,Desktop,0
CLI_020990,26.0,Feminino,1.0,1.0,0,57.0,Básico,19.9,38,28,2.3,3.3,Séries,9.0,PIX,Tablet,1
CLI_020991,69.0,Masculino,1.0,,0,39.0,Básico,19.9,15,113,4.4,4.1,Filmes,0.0,Boleto,tv,0
CLI_020992,24.0,Masculino,1.0,0.0,1,58.0,Padrão,29.9,68,158,0.7,4.6,Séries,4.0,Boleto,mobile,1
CLI_020993,76.0,Feminino,0.0,1.0,0,44.0,Padrão,29.9,27,69,1.0,,Infantil,1.0,Boleto,mobile,1
CLI_020994,36.0,Feminino,1.0,,0,27.0,Premium,39.9,55,148,2.1,4.1,Filmes,5.0,Cartão de Crédito,TV,1
CLI_020995,74.0,Feminino,1.0,0.0,0,25.0,Básico,19.9,68,133,1.5,2.4,Séries,3.0,Débito,mobile,0
CLI_020996,49.0,Feminino,1.0,0.0,0,51.0,Padrão,29.9,94,13,2.8,2.7,Filmes,2.0,Débito,Desktop,0
CLI_020997,36.0,Masculino,,0.0,0,15.0,Básico,19.9,41,172,4.1,4.2,Filmes,7.0,Cartão de Crédito,Mobile,0
CLI_020998,38.0,Masculino,1.0,0.0,0,45.0,Premium,39.9,90,50,1.4,3.1,Infantil,1.0,PIX,Desktop,0
CLI_020999,36.0,Feminino,1.0,,0,59.0,Básico,19.9,55,183,1.2,,Filmes,6.0,Credito,Tablet,0
CLI_021000,42.0,Masculino,1.0,,0,57.0,Padrão,29.9,2,79,4.7,2.7,Séries,5.0,Cartão de Crédito,mobile,1
CLI_021001,72.0,Feminino,0.0,1.0,0,38.0,Padrão,29.9,10,91,1.5,4.3,Filmes,6.0,Cartão de Crédito,Tablet,0
CLI_021002,34.0,Masculino,,,0,55.0,Padrão,29.9,87,188,2.2,2.4,Filmes,7.0,Credito,Tablet,1
CLI_021003,31.0,Feminino,0.0,0.0,1,36.0,Premium,39.9,87,181,1.8,5.0,Esportivos,6.0,Débito,Desktop,1
CLI_021004,69.0,Feminino,1.0,0.0,0,44.0,Padrão,29.9,28,60,0.6,2.3,Novelas,8.0,PIX,tv,0
CLI_021005,68.0,Feminino,1.0,0.0,0,3.0,Padrão,29.9,95,66,2.3,4.8,Filmes,7.0,Boleto,Desktop,0
CLI_021006,47.0,Feminino,1.0,0.0,0,42.0,Padrão,29.9,96,50,,4.6,Filmes,1.0,PIX,mobile,0
CLI_021007,47.0,Feminino,,0.0,0,22.0,Básico,19.9,81,176,2.1,4.4,Filmes,1.0,Boleto,Mobile,0
CLI_021008,39.0,Feminino,1.0,0.0,0,35.0,Básico,19.9,67,111,1.7,2.7,Séries,2.0,Boleto,Tablet,1
CLI_021009,44.0,Feminino,1.0,0.0,0,48.0,Básico,19.9,87,165,4.6,3.2,Filmes,7.0,Cartão de Crédito,Desktop,1
CLI_021010,40.0,Feminino,1.0,1.0,0,33.0,Padrão,29.9,71,154,0.7,4.2,Documentários,9.0,PIX,Desktop,0
CLI_021011,34.0,Feminino,1.0,0.0,0,26.0,Básico,19.9,93,155,2.5,2.8,Novelas,9.0,Credito,Desktop,0
CLI_021012,60.0,Masculino,1.0,,0,42.0,Padrão,29.9,88,109,2.1,3.3,Séries,5.0,Boleto,Desktop,0
CLI_021013,37.0,Masculino,,,1,51.0,Básico,19.9,36,73,2.8,2.7,Séries,7.0,Débito Automático,tv,0
CLI_021014,22.0,Feminino,1.0,0.0,0,10.0,Padrão,29.9,81,153,3.8,4.7,Filmes,8.0,Credito,tv,1
CLI_021015,37.0,Feminino,,0.0,0,14.0,Básico,19.9,16,43,3.0,1.7,Filmes,5.0,Débito,Mobile,1
CLI_021016,54.0,Masculino,1.0,0.0,0,42.0,Básico,19.9,87,188,0.0,,Filmes,7.0,Débito,tv,0
CLI_021017,21.0,Feminino,,0.0,0,34.0,Básico,19.9,52,161,3.8,5.0,Documentários,1.0,Credito,Tablet,0
CLI_021018,52.0,Masculino,1.0,0.0,0,60.0,Premium,39.9,18,124,3.8,3.7,Novelas,5.0,Boleto,Tablet,0
CLI_021019,25.0,Feminino,1.0,,0,50.0,Básico,19.9,69,90,0.2,1.8,Filmes,9.0,PIX,Desktop,0
CLI_021020,36.0,Feminino,0.0,0.0,0,12.0,Básico,19.9,60,151,3.6,4.8,Novelas,5.0,Credito,Tablet,1
CLI_021021,74.0,Feminino,1.0,1.0,0,33.0,Premium,39.9,80,18,0.9,4.4,Séries,7.0,Credito,tv,1
CLI_021022,49.0,Feminino,1.0,0.0,0,54.0,Básico,19.9,79,173,2.8,3.7,Filmes,8.0,Credito,Mobile,0
CLI_021023,58.0,Masculino,1.0,0.0,1,40.0,Padrão,29.9,37,127,3.5,5.0,Filmes,0.0,Débito,Desktop,0
CLI_021024,47.0,Feminino,1.0,0.0,1,58.0,Premium,39.9,48,107,1.7,3.6,Filmes,7.0,Credito,mobile,0
CLI_021025,21.0,Masculino,0.0,0.0,0,45.0,Padrão,29.9,46,168,3.7,3.0,Séries,4.0,Cartão de Crédito,Desktop,0
CLI_021026,32.0,Feminino,0.0,0.0,0,2.0,Padrão,29.9,68,180,1.8,4.4,Séries,8.0,Credito,Desktop,1
CLI_021027,37.0,Masculino,1.0,0.0,0,6.0,Básico,19.9,73,40,2.1,4.8,Filmes,0.0,Cartão de Crédito,Tablet,0
CLI_021028,74.0,Feminino,1.0,0.0,0,10.0,Padrão,29.9,71,151,1.5,3.1,Séries,9.0,Débito,TV,0
CLI_021029,34.0,Feminino,,1.0,0,3.0,Premium,39.9,58,137,1.6,0.9,Filmes,6.0,Cartão de Crédito,mobile,0
CLI_021030,44.0,Masculino,1.0,0.0,0,49.0,Premium,39.9,59,53,0.8,,Séries,0.0,Boleto,Desktop,0
CLI_021031,46.0,Feminino,,0.0,1,31.0,Padrão,29.9,32,150,0.4,3.9,Documentários,9.0,Boleto,TV,1
CLI_021032,25.0,Masculino,0.0,,0,43.0,Básico,19.9,22,153,3.2,3.9,Novelas,0.0,PIX,tv,1
CLI_021033,26.0,Feminino,1.0,0.0,1,48.0,Premium,39.9,4,56,4.7,4.1,Documentários,2.0,PIX,tv,0
CLI_021034,32.0,Masculino,,0.0,0,46.0,Básico,19.9,3,188,3.9,4.5,Documentários,8.0,PIX,TV,1
CLI_021035,43.0,Feminino,1.0,0.0,0,41.0,Básico,19.9,41,87,3.0,,Filmes,6.0,Débito,TV,0
CLI_021036,26.0,Masculino,1.0,0.0,0,22.0,Básico,19.9,91,82,4.5,3.3,Novelas,4.0,Cartão de Crédito,Tablet,1
CLI_021037,48.0,Masculino,1.0,1.0,0,22.0,Básico,19.9,8,138,4.3,1.7,Séries,9.0,Cartão de Crédito,mobile,0
CLI_021038,33.0,Masculino,1.0,1.0,0,52.0,Padrão,29.9,31,99,4.7,3.9,Documentários,1.0,Débito,TV,0
CLI_021039,32.0,Feminino,0.0,0.0,0,5.0,Básico,19.9,75,147,1.9,2.6,Filmes,0.0,PIX,mobile,0
CLI_021040,19.0,Masculino,1.0,1.0,0,55.0,Básico,19.9,43,177,2.0,3.3,Filmes,4.0,Débito Automático,mobile,0
CLI_021041,33.0,Masculino,1.0,0.0,0,4.0,Básico,19.9,76,144,2.4,3.6,Infantil,0.0,Cartão de Crédito,mobile,1
CLI_021042,59.0,Masculino,,1.0,0,16.0,Básico,19.9,21,182,4.5,3.1,Filmes,9.0,Cartão de Crédito,Mobile,1
CLI_021043,52.0,Masculino,0.0,0.0,0,26.0,Padrão,29.9,2,82,,3.8,Documentários,1.0,Débito,Desktop,0
CLI_021044,54.0,Feminino,0.0,1.0,0,16.0,Padrão,29.9,30,175,3.5,5.0,Séries,0.0,Débito,Desktop,0
CLI_021045,44.0,Feminino,0.0,1.0,1,25.0,Padrão,29.9,18,174,1.0,3.9,Filmes,1.0,PIX,TV,0
CLI_021046,25.0,Masculino,,0.0,0,8.0,Padrão,29.9,56,131,4.2,3.4,Séries,8.0,Credito,Tablet,0
CLI_021047,53.0,Masculino,1.0,0.0,0,27.0,Básico,19.9,48,165,3.2,3.6,Infantil,6.0,Cartão de Crédito,TV,1
CLI_021048,30.0,Feminino,,0.0,0,59.0,Padrão,29.9,96,17,3.0,2.0,Filmes,4.0,Boleto,Mobile,0
CLI_021049,67.0,Feminino,0.0,0.0,0,,Padrão,29.9,44,121,1.2,4.2,Infantil,9.0,PayPal,Tablet,1
CLI_021050,25.0,Masculino,1.0,0.0,0,59.0,Básico,19.9,49,51,,3.6,Filmes,0.0,Boleto,Desktop,0
CLI_021051,61.0,Feminino,1.0,0.0,0,8.0,Básico,19.9,14,170,,4.2,Séries,4.0,Cartão de Crédito,Tablet,0
CLI_021052,32.0,Feminino,1.0,0.0,0,43.0,Básico,19.9,69,30,4.3,4.6,Documentários,3.0,Credito,Tablet,1
CLI_021053,35.0,Masculino,1.0,0.0,0,58.0,Básico,19.9,47,110,0.1,4.2,Esportivos,1.0,Boleto,tv,0
CLI_021054,42.0,Masculino,1.0,0.0,0,20.0,Básico,19.9,23,54,3.4,4.0,Esportivos,8.0,Débito,Mobile,0
CLI_021055,37.0,Masculino,1.0,,0,18.0,Básico,19.9,88,161,2.8,4.6,Filmes,0.0,Boleto,mobile,0
CLI_021056,72.0,Feminino,1.0,0.0,0,51.0,Básico,19.9,91,96,1.1,2.5,Filmes,7.0,Boleto,Tablet,0
CLI_021057,64.0,Feminino,0.0,,1,14.0,Básico,19.9,6,44,3.9,3.7,Novelas,5.0,Boleto,Mobile,1
CLI_021058,27.0,Masculino,1.0,0.0,0,53.0,Básico,19.9,30,30,4.2,3.2,Novelas,6.0,PIX,TV,0
CLI_021059,49.0,Feminino,0.0,0.0,0,52.0,Básico,19.9,52,124,1.4,3.6,Séries,0.0,Credito,tv,1
CLI_021060,48.0,Feminino,1.0,1.0,0,58.0,Padrão,29.9,12,99,1.4,,Novelas,7.0,Credito,Tablet,0
CLI_021061,64.0,Masculino,1.0,0.0,0,18.0,Básico,19.9,82,181,,3.0,Filmes,8.0,Cartão de Crédito,mobile,0
CLI_021062,28.0,Masculino,,1.0,0,23.0,Premium,39.9,86,158,4.9,2.8,Novelas,5.0,PIX,Tablet,1
CLI_021063,65.0,Feminino,,0.0,0,14.0,Premium,39.9,90,125,0.1,4.8,Novelas,4.0,Credito,mobile,1
CLI_021064,67.0,Feminino,1.0,0.0,0,21.0,Padrão,29.9,25,43,0.2,3.4,Documentários,1.0,PIX,mobile,1
CLI_021065,76.0,Feminino,1.0,1.0,1,38.0,Básico,19.9,71,125,2.3,4.0,Séries,5.0,Credito,mobile,0
CLI_021066,54.0,Feminino,,1.0,0,50.0,Premium,39.9,17,175,,4.1,Séries,4.0,Boleto,mobile,0
CLI_021067,57.0,Feminino,1.0,0.0,0,37.0,Básico,19.9,20,65,1.8,4.6,Filmes,5.0,Credito,Tablet,1
CLI_021068,42.0,Feminino,1.0,0.0,1,13.0,Básico,19.9,74,105,2.3,3.4,Filmes,0.0,Cartão de Crédito,mobile,1
CLI_021069,46.0,Feminino,,1.0,0,44.0,Padrão,29.9,94,176,1.8,4.5,Séries,5.0,PIX,Mobile,0
CLI_021070,34.0,Masculino,1.0,0.0,0,25.0,Básico,19.9,30,168,0.3,3.0,Filmes,9.0,Débito,Desktop,1
CLI_021071,65.0,Feminino,1.0,0.0,1,57.0,Básico,19.9,63,113,3.1,3.5,Filmes,7.0,Cartão de Crédito,mobile,0
CLI_021072,66.0,Masculino,1.0,1.0,0,39.0,Padrão,29.9,16,176,0.6,4.3,Filmes,2.0,Credito,tv,1
CLI_021073,73.0,Masculino,1.0,,0,53.0,Básico,19.9,25,177,2.0,3.5,Séries,1.0,Débito,Tablet,1
CLI_021074,26.0,Masculino,1.0,1.0,0,16.0,Básico,19.9,37,173,1.0,2.7,Infantil,6.0,PIX,mobile,0
CLI_021075,28.0,Masculino,,0.0,0,,Premium,39.9,59,49,2.5,3.9,Filmes,3.0,Credito,Desktop,0
CLI_021076,40.0,Masculino,1.0,0.0,1,12.0,Padrão,29.9,6,83,2.2,1.8,Novelas,4.0,Boleto,Mobile,0
CLI_021077,67.0,Masculino,1.0,0.0,0,40.0,Básico,19.9,57,87,2.9,1.8,Filmes,0.0,Boleto,Mobile,0
CLI_021078,22.0,Feminino,1.0,0.0,0,22.0,Padrão,29.9,49,86,4.7,5.0,Infantil,0.0,Débito,Mobile,0
CLI_021079,55.0,Masculino,1.0,,1,,Básico,19.9,98,86,2.9,3.4,Séries,8.0,Credito,Mobile,0
CLI_021080,66.0,Masculino,1.0,0.0,1,9.0,Premium,39.9,80,128,3.5,5.0,Filmes,7.0,Cartão de Crédito,mobile,0
CLI_021081,33.0,Masculino,0.0,0.0,1,21.0,Básico,19.9,12,67,,3.1,Filmes,4.0,Cartão de Crédito,TV,1
CLI_021082,,Feminino,0.0,0.0,0,13.0,Padrão,29.9,8,118,0.3,3.8,Séries,1.0,Credito,Desktop,0
CLI_021083,57.0,Feminino,1.0,0.0,0,54.0,Premium,39.9,33,81,2.8,3.9,Séries,0.0,PIX,TV,1
CLI_021084,46.0,Masculino,0.0,0.0,0,60.0,Premium,39.9,47,148,0.2,5.0,Séries,4.0,Credito,TV,0
CLI_021085,71.0,Feminino,1.0,0.0,1,47.0,Básico,19.9,37,86,0.6,3.3,Documentários,6.0,PIX,Mobile,1
